label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,1742,36645,1,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,36645,a performance study of transitive closure algorithms,"s dar , r ramakrishnan","sigmod conference ,",1994.0
Yes,584,43284,1,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,43284,mendelzon . database techniques for the world-w ide-wide : a survey,"d florescu , a levy","sigmod record ,",
Yes,689,12112,1,689,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),,,1996,12112,workshop report : the first international workshop on active and real-time database systems,"m berndtsson , j hansson","sigmod record ,",
Yes,1729,11850,1,1729,innovation in database management : computer science vs. engineering,k jacobs,vldb,1997,11850,innovation in database management : computer science vs. engineering,kr jacobs,"proceedings of the international conference on very large & hellip ; ,",1997.0
Yes,2601,24165,1,2601,data modelling versus ontology engineering,"p spyns , r meersman , m jarrar",sigmod record,2002,24165,data modelling versus ontology engineering,"p spyns , r meersman","sigmod record ,",2002.0
Yes,558,50167,1,558,asserting beliefs in mls relational models,"n jukic , s vrbsky",sigmod record,1997,50167,asserting beliefs in mls relational models,"na jukic , sv vrbsky","sigmod record ,",1997.0
Yes,2030,18418,1,2030,locating data sources in large distributed systems,"l galanis , y wang , s jeffery , d dewitt",vldb,2003,18418,locating data sources in large distributed systems,"l galanis , y wang , sr jeffery , dj dewitt","vldb ,",2003.0
Yes,1539,61590,1,1539,adapting materialized views after redefinitions,"a gupta , i mumick , k ross",sigmod conference,1995,61590,adapting materialized views after redefinitions,a gupta,"sigmod conference ,",1995.0
Yes,2092,13143,1,2092,data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces,"j zhou , j sander",vldb,2003,13143,data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces,"j zhou , j sander","proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,532,3765,1,532,workflow management with service quality guarantees,"m gillmann , g weikum , w wonner",sigmod conference,2002,3765,workflow management with service quality guarantees,m gillmann,,
Yes,1651,18695,1,1651,computing iceberg queries efficiently,"m fang , n shivakumar , h garcia-molina , r motwani , j ullman",vldb,1998,18695,computing iceberg queries ecientlyproc . 1996 int,"m fang , n shivakumar , hg molina , r motwani , jd","conf . very large data bases ,",
Yes,674,31393,1,674,database research : achievements and opportunities into the 21st century,"a silberschatz , m stonebraker , j ullman",sigmod record,1996,31393,database research : achievements and opportunities into the 1st century,"a silberschatz , m stonebraker , j ullman","acm sigmod record ,",1996.0
Yes,1816,4146,1,1816,parallel database systems in the 1990 's,m carey,sigmod conference,1994,4146,parallel database systems in the 1990 's,mj carey,acm computing surveys,
Yes,1124,39107,1,1124,"world wide database - integrating the web , corba , and databases","a bouguettaya , b benatallah , l hendra , j beard , k smith , m ouzzani",sigmod conference,1999,39107,world wide database å ? integrating the web,a bouguettayaâ ? ¦,"corba and databases ,",
Yes,1660,39229,1,1660,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m жzsu , k voruganti , r unrau",vldb,1998,39229,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,", k voruganti , rc unrau","vldb ,",1998.0
Yes,1498,46299,1,1498,state of the art in workflow management research and products,,,1996,46299,"workflow management systems : state of the art on research and products , tutorial notes",c mohan,"int . conf . on extending database technology , avignon ,",
Yes,1506,57875,1,1506,finding intensional knowledge of distance-based outliers,"e knorr , r ng",vldb,1999,57875,finding intensional knowledge of distance-based outliers,"em knorr , rt ng","vldb ,",1999.0
Yes,148,38562,1,148,reminiscences on influential papers,,,2001,38562,reminiscences on influential papers,ka ross,sigmod,2002.0
Yes,591,52045,1,591,enhanced nearest neighbour search on the r-tree,"k cheung , a fu",sigmod record,1998,52045,enhanced nearest neighbour search on the r-tree .,acms anthology,"sigmod record ,",1998.0
Yes,2295,33577,1,2295,guest editorial,,,2003,33577,guest editorial,"v atluri , a joshi , y yesha","the vldb journal the international journal on very large & hellip ; ,",2003.0
Yes,590,51553,1,590,querying and mining data streams : you only get one look a tutorial,,,2002,51553,query and mining data streams : you only get one look,"m garofalakis , j gehrke , r rastogi",,
Yes,1714,22065,1,1714,efficient user-adaptable similarity search in large multimedia databases,"t seidl , h kriegel",vldb,1997,22065,adaptable similarity search in large image databases,"t seidl , hp kriegel",,
Yes,1165,44881,1,1165,using schematically heterogeneous structures,r miller,sigmod conference,1998,44881,using schematically heterogeneous structures,rj miller,,
Yes,1515,35132,1,1515,towards effective and efficient free space management,"m mcauliffe , m carey , m solomon",sigmod conference,1996,35132,towards effective and efficient free space management,"ml mcaulie , mj carey , mh solomon",proceedings of the 1996 acm sigmod international conference,
Yes,1713,46144,1,1713,data replication for mobile computers,"y huang , a sistla , o wolfson",sigmod conference,1994,46144,data replication for mobile computers,"y huang , p sistla , o wolfson","sigmod conference ,",1994.0
Yes,2110,27273,1,2110,supporting frequent updates in r-trees : a bottom-up approach,"m lee , w hsu , c jensen , b cui , k teo",vldb,2003,27273,supporting frequent updates in r-trees : a bottom-up approach,"ml lee , w hsu , cs jensen , b cui , kl teo","vldb ,",2003.0
Yes,304,17108,1,304,gigascope : a stream database for network applications,"c cranor , t johnson , o spatscheck , v shkapenyuk",sigmod conference,2003,17108,"bgigascope : a stream database for network applications , ^ in proceedings of the acm international","c cranor , t johnson , o spataschek , v shkapenyuk",,2003.0
Yes,1342,10867,1,1342,the a-tree : an index structure for high-dimensional spaces using relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima",vldb,2000,10867,the a-tree : an index structure for high-dimensional spaces using relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima","vldb ,",2000.0
Yes,1122,40496,1,1122,answering xml queries on heterogeneous data sources,"i manolescu , d florescu , d kossmann",vldb,2001,40496,"answering xml queries over heterogeneous data sources , w : proc . of the 27 thinternational conference","i manolescu , d florescu , d kossmann","roma , italy",
Yes,1662,31411,1,1662,"workflow automation : applications , technology , and research ( tutorial )",,,1995,31411,"workflow automation : technology , applications , and research",a sheth,caise 95 tutorial,
Yes,1310,50323,1,1310,panel : is generic metadata management feasible ?,"p bernstein , l haas , m jarke , e rahm , g wiederhold",vldb,2000,50323,panel : is generic metadata management feasible ?,pa bernstein,"vldb ,",2000.0
Yes,1678,17346,1,1678,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources","m roth , p schwarz",vldb,1997,17346,"donâ ?? t scrap it , wrap it ! a wrapper architecture for data sources","mt roth , p schwarz",proceedings of the 23rd vldb,
Yes,994,8056,1,994,a consensus glossary of temporal database concepts,"c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia",sigmod record,1994,8056,", sk gadi p. hayes and s. jajodia ( e & ) : â ?? a consensus glossary of temporal database conceptsâ ??","cs jensen , j cliftord",a chf sig3fod,
Yes,2373,9959,1,2373,gloss : text-source discovery over the internet,"l gravano , h garcia-molina , a tomasic",acm trans . database syst .,1999,9959,gloss : text-source discovery over the internet,"l gravano , h garcia-molina , a tomasic","acm transactions on database systems ,",1999.0
Yes,1987,24344,1,1987,performing jobs without decompression in a compressed database system,"s o'connell , n winterbottom",sigmod record,2003,24344,performing joins without decompression in a compressed database system,", n winterbottom","sigmod record ,",2003.0
Yes,240,63577,1,240,supply chain infrastructures : system integration and information sharing,"m ball , m ma , l raschid , z zhao",sigmod record,2002,63577,supply chain infrastructures : system integration and information sharing,"mo ball , m ma , l raschid , z zhao","sigmod record ,",2002.0
Yes,2206,38030,1,2206,chip-secured data access : confidential data on untrusted servers,"l bouganim , p pucheral",vldb,2002,38030,chip-secured data access : confidential data on untrusted servers,"l bouganim , p pucheral","vldb ,",2002.0
Yes,2101,26860,1,2101,"aquery : query language for ordered data , optimization techniques , and experiments","a lerner , d shasha",vldb,2003,26860,aquery : query language for ordered data,"a lerner , d shasha","optimization techniques , and experiments , in vldb ,",
Yes,1329,48252,1,1329,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",sigmod conference,1997,48252,beyond market basket : generaliing association rules to correlations,"s brin , r motwani , c silverstein",proceedings of the 1997 acm-sigmod conference on management,
Yes,773,4443,1,773,implementation aspects of an object-oriented dbms,"a dogac , m altinel , c ozkan , i durusoy",sigmod record,1995,4443,implementation aspects of an object-oriented dbms,"a dogac , m altinel , c ozkan , i durusoy","sigmod record ,",1995.0
Yes,1311,25091,1,1311,the bucky object-relational benchmark ( experience paper ),"m carey , d dewitt , j naughton , m asgarian , p brown , j gehrke , d shah",sigmod conference,1997,25091,the bucky object-relational benchmark,mj carey,"sigmod rec ,",1997.0
Yes,750,14753,1,750,on computing correlated aggregates over continual data streams,"j gehrke , f korn , d srivastava",sigmod conference,2001,14753,on computing correlated aggregates over continual data streams,"j gehrke , f korn , d srivastava","sigmod conference ,",2001.0
Yes,1814,56428,1,1814,xsb as an efficient deductive database engine,"k sagonas , t swift , d warren",sigmod conference,1994,56428,xsb as an efficient deductive database engine,"kst swift , ds warren",,1994.0
Yes,949,46043,1,949,an adaptive query execution system for data integration,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,1999,46043,"d. florescu , m. friedmain , a. levy , ds weld , an adaptive query execution system for data integration",zg ives,proc . of the/999 acm,
Yes,1214,8939,1,1214,query flocks : a generalization of association-rule mining,"s tsur , j ullman , s abiteboul , c clifton , r motwani , s nestorov , a rosenthal",sigmod conference,1998,8939,query flocks : an extension to association-rule mining,"s tsur , jd ullman , s abiteboul , c clifton , r",,1998.0
Yes,1321,16132,1,1321,devise : integrated querying and visual exploration of large datasets ( demo abstract ),"m livny , r ramakrishnan , k beyer , g chen , d donjerkovic , s lawande , j myllymaki , r wenger",sigmod conference,1997,16132,devise : integrated querying and visual exploration of large datasets,"m livny , r ramakrishnan , k beyer , g chen , d","sigmod rec ,",1997.0
Yes,5,12443,1,5,schema and database evolution in the o2 object database system,"f ferrandina , t meyer , r zicari , g ferran , j madec",vldb,1995,12443,"others , schema and database evolution in the o 2 object database system","f ferrandina , t meyer , r zicari",proc . vldb ( sep. .,
Yes,1727,34439,1,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994,34439,"adaptive selectivity estimation using query feedback , university of maryland at college park ,","cm chen , n roussopoulos","md ,",
Yes,750,16435,1,750,on computing correlated aggregates over continual data streams,"j gehrke , f korn , d srivastava",sigmod conference,2001,16435,on computing correlated aggregates over continual data streams databases,"j gehrke , f korn , d srivastava",proc . of the 2001 acm sigmod intl. conf . on management of,
Yes,235,51626,1,235,v-trees - a storage method for long vector data,"m mediano , m casanova , m dreux",vldb,1994,51626,v-trees-a storage method for long vector data,mr mediano,"proceedings of the international conference on very large & hellip ; ,",1994.0
Yes,2176,53265,1,2176,crawling the hidden web,"s raghavan , h garcia-molina",vldb,2001,53265,garcia-molina . h. crawling the hidden web,s raghavan,tenth international world wide web,
Yes,1818,50298,1,1818,odmg-93 : a standard for object-oriented dbmss,r cattell,sigmod conference,1994,50298,odmg-93 : a standard for oodbmss,rgg cattell,"sigmod rec ,",
Yes,1053,46369,1,1053,views in a large scale xml repository,"s cluet , p veltri , d vodislav",vldb,2001,46369,views in a large scale xml repository - group of 2 & raquo ;,"s cluet , p veltri , d vodislav , b reference","proceedings of the 27th international conference on very & hellip ; ,",2001.0
Yes,1068,33681,1,1068,storing semistructured data with stored,"a deutsch , m fernandez , d suciu",sigmod conference,1999,33681,storing semistructured data with stored,"a deutsch , m fernandez , d suciu","sigmod conference ,",1999.0
Yes,607,1055,1,607,krdb ' 98 : the 5th international workshop on knowledge representation meets databases,,,1998,1055,report on the 5th international workshop on knowledge representation meets databases ( krdbâ ?? 98 ),a borgida,"sigmod record ,",1998.0
Yes,2604,45177,1,2604,on the computation of multidimensional aggregates,"s agarwal , r agrawal , p deshpande , a gupta , j naughton , r ramakrishnan , s sarawagi",vldb,1996,45177,sarawagi ; s. : on the computation of multidimesnional aggregates,"s agarwal , r agrawal , pm deshpande , a gupta , jf","proc . 22nd international conference on very large data bases & hellip ; ,",
Yes,1630,29036,1,1630,xml repository and active views demonstration,"s abiteboul , v aguilera , s ailleret , b amann , s cluet , b hills , f hubert , j mamou , a marian , l mignet , t milo , c santos , b tessier , a vercoustre",vldb,1999,29036,xml repository and active views demonstration,"jc mamou , c souza , s abiteboul , v aguilera , s","proceedings of the 25th vldb conference , edinburgh , uk ,",1999.0
Yes,1557,31477,1,1557,a database interface for file updates,"s abiteboul , s cluet , t milo",sigmod conference,1995,31477,a database interface for le update,"s abiteboul , s cluet , t milo","sigmod ,",
Yes,2275,2186,1,2275,"lh * - a scalable , distributed data structure","w litwin , m neimat , d schneider",acm trans . database syst .,1996,2186,"lh * - a scalable , distributed data store","w litwin , ma neimat , da schneider","acm transactions on database systems ( tods ) ,",
Yes,1855,56428,1,1855,xsb as a deductive database,"k sagonas , t swift , d warren",sigmod conference,1994,56428,xsb as an efficient deductive database engine,"kst swift , ds warren",,1994.0
Yes,1809,58067,1,1809,applying data mining techniques to a health insurance information system,"m viveros , j nearhos , m rothman",vldb,1996,58067,applying data mining techniques to a health insurance information system,ms viveros,"proceedings of the international conference on very large & hellip ; ,",1996.0
Yes,1129,40283,1,1129,automatic subspace clustering of high dimensional data for data mining applications,"r agrawal , j gehrke , d gunopulos , p raghavan",sigmod conference,1998,40283,automatic subspace clustering of high dimensional data for data mining applications,"raj gehrke , dgp raghavan",,
Yes,2572,38892,1,2572,query processing techniques for multiversion access methods,"j bercken , b seeger",vldb,1996,38892,query processing techniques for multiversion access methods,"b jvd , b seeger",,1996.0
Yes,1133,34989,1,1133,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,34989,an efficient clustering algorithm for large databases,"s guha , r rastogi , kc shim","proceedings of the acm sigmod conference on management of & hellip ; ,",
Yes,1491,2161,1,1491,lore : a lightweight object repository for semistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",sigmod conference,1996,2161,lore : a lightweight object repository for semistructured data .,"acms anthology , p edition",,
Yes,2244,6025,1,2244,searching on the secondary structure of protein sequences,"l hammel , j patel",vldb,2002,6025,searching on the secondary structure of protein sequences,"l hammel , jm patel","vldb ,",2002.0
Yes,2136,33797,1,2136,experience report : exploiting advanced database optimization features for large-scale sap r/3 installations,"b zeller , a kemper",vldb,2002,33797,experience report : exploiting advanced database optimization features for large-scale sap r/3,"b zeller , a kemper","vldb ,",2002.0
Yes,352,17040,1,352,processing set expressions over continuous update streams,"s ganguly , m garofalakis , r rastogi",sigmod conference,2003,17040,processing set expressions over continuous update streams,"s ganguly , mn garofalakis , r rastogi","sigmod conference ,",2003.0
Yes,68,16374,1,68,introduction to constraint databases - book review,,,2002,16374,introduction to constraint databases,b kuijpers,"acm sigmod record ,",2002.0
Yes,1832,34002,1,1832,watchman : a data warehouse intelligent cache manager,"p scheuermann , j shim , r vingralek",vldb,1996,34002,"j : shim , and r. vingralek . watchman : a data warehouse intelligent cache manager",p scheuermann,,
Yes,1100,18922,1,1100,approximate medians and other quantiles in one pass and with limited memory,"g manku , s rajagopalan , b lindsay",sigmod conference,1998,18922,approximatemediansandother quantilesinonepass and with limited memory,"gs manku , s rajagopalan , bg lindsay","proceedings of acm sigmod ,",
Yes,1055,14,1,1055,supporting incremental join queries on ranked inputs,"a natsev , y chang , j smith , c li , j vitter",vldb,2001,14,"li. , c. , and vitter . j. 2001 . supporting incremental join queries on ranked inputs","a natsev , y chang , j smith",proceedings of the very large data bases conference ( vldb ;,
Yes,254,32386,1,254,join index hierarchies for supporting efficient navigations in object-oriented databases,"z xie , j han",vldb,1994,32386,join index hierarchy : an indexing structure for efficient navigation in object-oriented databases,"j han , z xie , y fu",,
Yes,333,59763,1,333,constraint databases : a tutorial introduction,j bussche,sigmod record,2000,59763,constraint databases : a tutorial introduction .,acms anthology,"sigmod record ,",2000.0
Yes,1327,26844,1,1327,rainbow : distributed database system for classroom education and experimental research,"a helal , h li",vldb,2000,26844,rainbow : distributed database system for classroom education and experimental research,"a helal , h li","proceedings of the international conference on very large & hellip ; ,",2000.0
Yes,424,5194,1,424,lockx : a system for efficiently querying secure xml,"s cho , s amer-yahia , l lakshmanan , d srivastava",sigmod conference,2003,5194,lockx : a system for efficiently querying secure xml .,"sr cho , s amer-yahia , lvs lakshmanan , d srivastava","sigmod conference ,",2003.0
Yes,1912,25016,1,1912,m-tree : an efficient access method for similarity search in metric spaces,"p ciaccia , m patella , p zezula",vldb,1997,25016,m-tree : an efficient access method for similarity search in metric spaces,p ciaccia,"vldb ,",1997.0
Yes,2553,36509,1,2553,the coral deductive system,"r ramakrishnan , d srivastava , s sudarshan , p seshadri",vldb j.,1994,36509,implementation of the coral deductive database system,"r ramakrishnan , d srivastava , s sudarshan , p","proceedings of acm sigmod international conference on & hellip ; ,",1993.0
Yes,2008,13741,1,2008,cache tables : paving the way for an adaptive database cache,"m altinel , c bornhіvd , s krishnamurthy , c mohan , h pirahesh , b reinwald",vldb,2003,13741,cache tables : paving the way for an adaptive database cache,"m altä ± nel , c bornhã ¶ vd , s krishnamurthy , c mohan ,",,
Yes,1792,42063,1,1792,a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,42063,a foundation for multi-dimensional databases,"m gyssens , lvs lakshmanan",,
Yes,99,60230,1,99,querying shapes of histories,"r agrawal , g psaila , e wimmers , m zaяt",vldb,1995,60230,m. za it ( 1995 ) . querying shapes of histories,"r agrawal , g psaila , el wimmers",proceedings of the 21st conference on very large databases (,
Yes,863,7066,1,863,xtract : a system for extracting document type descriptors from xml documents,"m garofalakis , a gionis , r rastogi , s seshadri , k shim",sigmod conference,2000,7066,xtract : a system for extracting document type descriptors from xml documents,"a gionis , m garofalakis , r rastogi , s seshadri , k","proc . of acmsigmod 2000 international conference on & hellip ; ,",
Yes,876,10603,1,876,tutorial : designing an ultra highly available dbms,,,2000,10603,designing an ultra highly available dbms,"o torbjornsen , s bratsberg","proceedings of acmsigmod conference , dallas , tx , may ,",
Yes,111,29191,1,111,the p operator : discovering and ranking associations on the semantic web,"k anyanwu , a sheth",sigmod record,2002,29191,the ï ? operator : discovering and ranking associations,"k anyanwu , a sheth",,
Yes,274,13907,1,274,data quality and data cleaning : an overview,"t johnson , t dasu",sigmod conference,2003,13907,data quality and data cleaning : an overview,"t johnson , t dasu",,
Yes,1534,21565,1,1534,implementing data cubes efficiently,"v harinarayan , a rajaraman , j ullman",sigmod conference,1996,21565,andj . d. ullman . implementing data cubes efficiently,"v harinarayan , a rajaraman","proc . of ,",
Yes,349,17974,1,349,using quantitative information for efficient association rule generation,"b pєssas , w jr. , m carvalho , r resende",sigmod record,2000,17974,using quantitative information for efficient association rule generation,"b pã ´ ssas , w meira jr , m carvalho , r resende","j. braz . comp . soc ,",2000.0
Yes,1747,17986,1,1747,the effectiveness of gloss for the text database discovery problem,"l gravano , h garcia-molina , a tomasic",sigmod conference,1994,17986,the effectiveness of gloss for the text database recovery problem,"l gravano , h garcia-molina , a tomasic","proc . of the acm sigmod conference , minneapolis , minnesota ,",
Yes,752,59002,1,752,new standard for stored procedures in sql,a eisenberg,sigmod record,1996,59002,new standard for stored procedures in sol,a eisenherg,,1996.0
Yes,39,9880,1,39,benchmarking spatial join operations with spatial output,"e hoel , h samet",vldb,1995,9880,1995 . benchmarking spatial join operations with spatial output,"eg hoel , h samet",proc . 21st int . conf . on very large data,
Yes,1208,50976,1,1208,fast time sequence indexing for arbitrary lp norms,"b yi , c faloutsos",vldb,2000,50976,fast time sequence indexing for arbitrary lp norms [ a ],"y byoung-kee , f christos",,2000.0
Yes,1536,20480,1,1536,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon",vldb,1999,20480,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon","vldb ,",1999.0
Yes,94,27593,1,94,report on the semantic web workshop at www 2002,,,2002,27593,the semantic web workshop at the 11th international www conference ( www-2002 ),"m frank , n noy , w staab","sigmod record ,",
Yes,917,58303,1,917,"i3 : intelligent , interactive investigaton of olap data cubes","s sarawagi , g sathe",sigmod conference,2000,58303,"i 3 : intelligent , interactive investigaton of olap data cubes",s sarawagi,"geography ,",1990.0
Yes,1142,1521,1,1142,"declarative data cleaning : language , model , and algorithms","h galhardas , d florescu , d shasha , e simon , c saita",vldb,2001,1521,"declarative data cleaning : model , language , and algorithms","h galhardas , d florescu , d sasha , e simon , ca",proc . vldb,
Yes,21,38975,1,21,book review column,k aberer,sigmod record,2002,38975,book review column,aao approach,"sigmod record ,",2002.0
Yes,33,55553,1,33,david dewitt speaks out,m winslett,ecord,2002,55553,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2002.0
Yes,1430,17854,1,1430,loading a cache with query results,"l haas , d kossmann , i ursu",vldb,1999,17854,loading a cache with query results,lm haas,"proceedings of the international conference on very large & hellip ; ,",1999.0
Yes,1324,36549,1,1324,similarity-based queries for time series data,"d rafiei , a mendelzon",sigmod conference,1997,36549,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon","sigmod rec ,",1997.0
Yes,256,816,1,256,hilbert r-tree : an improved r-tree using fractals,"i kamel , c faloutsos",vldb,1994,816,hilbert r-tree : an improved r-tree using hactals,"i kamel , c faloutsos","proceedings of the 20th vldb conference ,",
Yes,1264,293,1,1264,the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",sigmod conference,1998,293,"merialdo & p. sindoni , g.â ?? the araneus web-base management systemâ ??","g mecca , p atzeni , a masci",acm sigmod international conference on management of,
Yes,1601,60576,1,1601,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",vldb,1998,60576,mindreader : querying databases through multiple examples,yirsc faloutsost,,
Yes,2168,10690,1,2168,caching technologies for web applications,c mohan,vldb,2001,10690,tutorial : caching technologies for web applications,c mohan,"27th international conference on very large data bases ( vldb & hellip ; ,",
Yes,843,2686,1,843,niagaracq : a scalable continuous query system for internet databases,"j chen , d dewitt , f tian , y wang",sigmod conference,2000,2686,wangy ( 2000 ) niagaracq : a scalable continuous query system for internet databases,"j chen , dt dewitt , f tian",proceedings of the acm sigmod,
Yes,735,54231,1,735,time series similarity measures and time series indexing,,,2001,54231,a tutorial on time series similarity measures and time series indexing,"d gunopulos , g das",proc . 2001,
Yes,2324,55398,1,2324,cache investment : integrating query optimization and distributed data placement,"d kossmann , m franklin , g drasch",acm trans . database syst .,2000,55398,cache investment : integrating query optimization and distributed data placement,"d kossmann , mj franklin , g drasch","acm transactions on database systems ,",2000.0
Yes,1773,5702,1,1773,multi-step processing of spatial joins,"t brinkhoff , h kriegel , r schneider , b seeger",sigmod conference,1994,5702,1994 . multi-step processing of spatial joins,"t brinkho , hp kriegel , r schneider , b seeger",proc . acm sigmod int . conf . on management of,
Yes,1508,52556,1,1508,maintaining database consistency in presence of value dependencies in multidatabase systems,"c morpain , m cart , j ferriщ , j pons",sigmod conference,1996,52556,maintaining database consistency in presence of value dependencies in multidatabase systems,"c morpain , m cart , j ferriã © , jf pons","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
Yes,603,45459,1,603,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,45459,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , ea","sigmod conference ,",2001.0
