label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,1616,23708,1,1616,implementation of two semantic query optimization techniques in db2 universal database,"q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer",vldb,1999,23708,"implementation of two semantic query optimization techniques in db2 universal databaseâ '' , atkinson","q cheng , j gryz , f koo , tyc leung , l liu , x qian ,",international conference on very large data bases ( vldbâ ?? 99,
Yes,2522,36693,1,2522,quickstore : a high performance mapped object store,"s white , d dewitt",vldb j.,1995,36693,quickstore : a high performance mapped object store,"sj white , dj dewitt","the vldb journal the international journal on very large & hellip ; ,",1995.0
Yes,2424,26785,1,2424,a logical view of structured files,"s abiteboul , s cluet , t milo",vldb j.,1998,26785,a logical view of structured files,"s abiteboul , s cluet , t milo","the vldb journal the international journal on very large & hellip ; ,",1998.0
Yes,1048,16762,1,1048,the aqua approximate query answering system,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999,16762,", s. ramaswamy , and t. suel . aqua : system and techniques for approximate query answering","pb gibbons , v poosala , s acharya , y bartal","technical report , bell laboratories , murray hill , nj , feb. .",
Yes,1989,41389,1,1989,xpath processing in a nutshell,"g gottlob , c koch , r pichler",sigmod record,2003,41389,xpath processing in a nutshell,"g gottlob , c koch , r pichler","sigmod record ,",2003.0
Yes,1798,20350,1,1798,disseminating updates on broadcast disks,"s acharya , m franklin , s zdonik",vldb,1996,20350,disseminating updates on broadcast disks,"s acharya , mj franklin , s zdonik","proceedings of the international conference on very large & hellip ; ,",1996.0
Yes,1524,49333,1,1524,an open storage system for abstract objects,"s blott , l relly , h schek",sigmod conference,1996,49333,an abstract-object storage manager,"s blott , l relly , hj schek","& hellip ; 1996 acm sigmod int . conf . on management of data , acm sigmod",
Yes,1341,1832,1,1341,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997,1832,efficient data view maintenance warehouses,"d agrawal , a el abbadi , a singh , t yurek","proc . acm sigmod ,",
Yes,991,28184,1,991,a database perspective on lotus domino/notes,c mohan,sigmod conference,1999,28184,a database perspective on lotus domino/notes,c mohan,"sigmod conference ,",1999.0
Yes,1331,15657,1,1331,efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish , c faloutsos",sigmod conference,1997,15657,e ciently supporting ad hoc queries in large datasets of time sequences,"f korn , hv jagadish , c faloutsos",proc . acm-sigmod international conference on management of,
Yes,95,17315,1,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,17315,"agrawal , r. ; srikant , r. : fast algorithms for mining association rules",s agrawal,"proceedings of the 20th international conference of very & hellip ; ,",
Yes,1711,54010,1,1711,effective memory use in a media server,"e chang , h garcia-molina",vldb,1997,54010,effective memory use in a media server,"e chang , h garcia-molina","proceedings of the international conference on very large & hellip ; ,",1997.0
Yes,2497,10451,1,2497,active rules for xml : a new paradigm for e-services,"a bonifati , s ceri , s paraboschi",vldb j.,2001,10451,active rules for xml : a new paradigm for e-services,"a bonifati , s ceri , s paraboschi","the vldb journal the international journal on very large & hellip ; ,",2001.0
Yes,834,53543,1,834,"opportunities at arpa , nsf , and elsewhere",x qian,sigmod record,1995,53543,"opportunities at arpa , nsf , and elsewhere",x qian,"sigmod record ,",1995.0
Yes,2107,55363,1,2107,composing mappings among data sources,"j madhavan , a halevy",vldb,2003,55363,composing mappings among data sources,"j madhavan , ay halevy","vldb ,",2003.0
Yes,1707,40377,1,1707,energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994,40377,energy efficient indexing on air,"t imielinski , s viswanathan , br badrinath",proceedings of the 1994 acm sigmod international conference,
Yes,1094,34708,1,1094,data staging for on-demand broadcast,"d aksoy , m franklin , s zdonik",vldb,2001,34708,data staging for ondemand broadcast,"d aksoy , m franklin , s zdonik","& hellip ; of the 27th international conference on very large data & hellip ; ,",
Yes,1203,37005,1,1203,caching strategies for data-intensive web sites,"k yagoub , d florescu , v issarny , p valduriez",vldb,2000,37005,caching strategies for data-intensive web sites,"k yagoub , d florescu , v issarny , p valduriez","vldb ,",2000.0
Yes,1267,7459,1,1267,microsoft.com : a high-scale data management and transaction processing solution,s kennamer,sigmod conference,1998,7459,microsoft . corn : a high-scale data management and transaction processing solution,s kennamer,"sigmod record ,",1998.0
Yes,2538,13096,1,2538,an introduction to spatial database systems,r gќting,vldb j.,1994,13096,an introduction to spatial database systems,portal.acm.org,,1994.0
Yes,1023,16644,1,1023,selectivity estimation in spatial databases,"s acharya , v poosala , s ramaswamy",sigmod conference,1999,16644,selectivity estimationinspatial databases,"s acharya , v poosala , s ramaswamy","proc . acm sigmod ,",
Yes,1039,55539,1,1039,visual web information extraction with lixto,"r baumgartner , s flesca , g gottlob",vldb,2001,55539,visual web information extraction with lixto,"g gottlob , r baumgartner , s flesca","proc . vldb ,",
Yes,257,22575,1,257,why i like working in academia,r snodgrass,sigmod record,2002,22575,why i like working in academia,rt snodgrass,"sigmod record ,",2002.0
Yes,651,2512,1,651,dissemination of dynamic data,"p deolasee , a katkar , a panchbudhe , k ramamritham , p shenoy",sigmod conference,2001,2512,dissemination of dynamic data,"p deolasee , a katkar , a panchbudhe , k ramamritham ,",proceedings of the acm sigmod international conference on,
Yes,1330,54210,1,1330,semantic access : semantic interface for querying databases,"n rishe , j yuan , r athauda , s chen , x lu , x ma , a vaschillo , a shaposhnikov , d vasilevsky",vldb,2000,54210,semantic access : semantic interface for querying databases,"n rishe , j yuan , r athauda , sc chen , x lu , x ma , a","proceedings of the international conference on very large & hellip ; ,",2000.0
Yes,919,24285,1,919,towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop,,,1994,24285,towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop,"a segev , b theodoulidis , ij dayal","sigmod record ,",1994.0
Yes,2042,10708,1,2042,who needs xml databases ?,s cluet,vldb,2003,10708,who needs xml databases ?,s cluet,"proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,2467,2583,1,2467,timber : a native xml database,"h jagadish , s al-khalifa , a chapman , l lakshmanan , a nierman , s paparizos , j patel , d srivastava , n wiwatwattana , y wu , c yu",vldb j.,2002,2583,c. yu . ( 2002 ) . timber : a native xml database,"hv jagadish , s al-khalifa , a chapman , lvs",the vldb,
Yes,123,1829,1,123,parameterized complexity for the database theorist,m grohe,sigmod record,2002,1829,the parameterized complexity of database queries,m grohe,,
Yes,2069,58239,1,2069,complex queries over web repositories,"s raghavan , h garcia-molina",vldb,2003,58239,complex queries over web repositories,"s raghavan , h garcia-molina","proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,1876,27533,1,1876,logical and physical versioning in main memory databases,"r rastogi , s seshadri , p bohannon , d leinbaugh , a silberschatz , s sudarshan",vldb,1997,27533,logical and physical versioning in main memory databases,"p bohannon , d leinbaugh , r rastogi , s seshadri , a","proceedings of the international conference on very large & hellip ; ,",1997.0
Yes,238,40913,1,238,rp * : a family of order preserving scalable distributed data structures,"w litwin , m neimat , d schneider",vldb,1994,40913,"rp * : a family of order-preserving scalable distributed data structures , 20 thintl","w litwin , ma neimat , d schneider","conf . on very large databases ( vldbâ ?? 94 ) ,",
Yes,1694,20944,1,1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,20944,semint : a system prototype for semantic integration in heterogeneous databases,"ws li , c clifton","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
Yes,1229,11006,1,1229,microsoft index tuning wizard for sql server 7.0,"s chaudhuri , v narasayya",sigmod conference,1998,11006,microsoft index tuning wizard forsql server 7.0,"s chaudhuri , vr narasayya","proc . of sigmod ,",
Yes,2484,22939,1,2484,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,"a fu , p chan , y cheung , y moon",vldb j.,2000,22939,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,"aw fu , pm chan , yl cheung , ys moon","the vldb journal the international journal on very large & hellip ; ,",2000.0
Yes,1724,18376,1,1724,the microsoft repository,"p bernstein , b harry , p sanders , d shutt , j zander",vldb,1997,18376,"the microsoft repository , invited keynote address","pa bernstein , b harry , pj sanders , d shutt , j","proceedings of the 23th intl. conf . on very large data bases & hellip ; ,",
Yes,2615,57559,1,2615,"report on the first international conference on ontologies , databases and applications of semantics",,,2003,57559,"report on the first international conference on ontologies , databases and applications of semantics",k aberer,"sigmod record ,",2003.0
Yes,1456,48064,1,1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996,48064,accessing relational databases form the world wide web,"t nguyen , v srinivasan","proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,",
Yes,2386,13435,1,2386,optimal clip ordering for multi-clip queries,"r ng , p shum",vldb j.,1998,13435,optimal clip ordering for multi-clip queries,"rt ng , p shum","the vldb journal the international journal on very large & hellip ; ,",1998.0
Yes,1133,60846,1,1133,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,60846,"r. and shim , k. 1998 . cure : an efficient clustering algorithm for large databases","s guha , r rastogi",proc . acm sigmod int . conf . management of data,
Yes,1574,27843,1,1574,data extraction and transformation for the data warehouse,c squire,sigmod conference,1995,27843,data extraction and transformation for the data warehouse,c squire,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
Yes,1954,44542,1,1954,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,44542,mining multiple-level association rules in large databases,"j han , y fu",,
Yes,531,52292,1,531,"the five-minute rule ten years later , and other computer storage rules of thumb","j gray , g graefe",sigmod record,1997,52292,the 5-minute rule revisited and other storage rules of thumb,"j gray , g graefe","acm sigmod record ,",
Yes,66,14340,1,66,the cougar approach to in-network query processing in sensor networks,"y yao , j gehrke",sigmod record,2002,14340,the cougar approach to in-network query processing in sensor networks,"y yao , j gehrke","sigmod record ,",2002.0
Yes,233,9053,1,233,memory-contention responsive hash joins,"d davison , g graefe",vldb,1994,9053,memory-contention responsive hash joins,"dl davison , g graefe","proceedings of the international conference on very large & hellip ; ,",1994.0
Yes,1699,5356,1,1699,data modeling of time-based media,"s gibbs , c breiteneder , d tsichritzis",sigmod conference,1994,5356,"data modeling of time-based mediaâ '' , the proceedings of the acm-sigmod 1994","s gibbs , c breiteneder , dc tsichritzis",conference on management,
Yes,867,51038,1,867,multi-table joins through bitmapped join indices,"p o'neil , g graefe",sigmod record,1995,51038,multi-table joins through bitmapped join indices,", g graefe","sigmod record ,",1995.0
Yes,1059,39919,1,1059,cache portal : technology for accelerating database-driven e-commerce web sites,"w li , k candan , w hsiung , o po , d agrawal , q luo , w huang , y akca , c yilmaz",vldb,2001,39919,cache portal : technology for accelerating database-driven e-commerce web sites,"ws li , ks candan , wp hsiung , o po , d agrawal , q","proceedings of the 27th international conference on very & hellip ; ,",2001.0
Yes,784,4997,1,784,answering complex sql queries using automatic summary tables,"m zaharioudakis , r cochrane , g lapis , h pirahesh , m urata",sigmod conference,2000,4997,answering complex sql queries using automatic summary tables,"m zaharioudakis , r cochrane , g lapis , h pirahesh ,","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0
Yes,2159,41288,1,2159,information management challenges from the aerospace industry,s sripada,vldb,2002,41288,information management challenges from the aerospace industry,sm sripada,"vldb ,",2002.0
Yes,1712,27270,1,1712,the ecrc multi database system,"w jonker , h schќtz",sigmod conference,1995,27270,the ecrc multi database system,"w jonker , h schã 1/4 tz","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
Yes,72,12227,1,72,efficient and effective clustering methods for spatial data mining,"r ng , j han",vldb,1994,12227,efficient and effective clustering methods for spatial data mining,j han,"20th international conference on very large data bases ,",
Yes,1425,33992,1,1425,rapid bushy join-order optimization with cartesian products,"b vance , d maier",sigmod conference,1996,33992,"rapid bushy join-order optimization with cartesian products , p. 35-46","b vance , d maier",,1996.0
Yes,2451,49066,1,2451,indexing of now-relative spatio-bitemporal data,"s saltenis , c jensen",vldb j.,2002,49066,indexing of now-relative spatio-bitemporal data,"s å altenis , cs jensen","the vldb journal the international journal on very large & hellip ; ,",2002.0
Yes,695,60419,1,695,stholes : a multidimensional workload-aware histogram,"n bruno , s chaudhuri , l gravano",sigmod conference,2001,60419,stholes : a multidimensional workload-aware histogram in : proceedings of the 2001 acm sigmod,"n bruno , s chaudhuri , l gravano","santa barbara , may ,",
Yes,982,53363,1,982,datablitz storage manager : main memory database performance for critical applications,"j baulier , p bohannon , s gogate , c gupta , s haldar , s joshi , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , s seshadri , a silberschatz , s sudarshan , m wilder , c wei",sigmod conference,1999,53363,datablitz storage manager : main memory database performance for critical applications,"j baulier , p bohannon , s gogate , c gupta , s haldar","proc . of the acm sigmod intâ ?? l. conf . on the management of & hellip ; ,",1999.0
Yes,1325,18372,1,1325,telcordia 's database reconciliation and data quality analysis tool,"f caruso , m cochinwala , u ganapathy , g lalk , p missier",vldb,2000,18372,telcordia 's database reconciliation and data quality analysis tool,"f caruso , m cochinwala , u ganapathy , g lalk , p","proceedings of the international conference on very large & hellip ; ,",2000.0
Yes,1433,6714,1,1433,probabilistic optimization of top n queries,"d donjerkovic , r ramakrishnan",vldb,1999,6714,probabilistic optimization of top n queries,ddr ramakrishnan,,1999.0
Yes,921,28278,1,921,tsql2 language specification,"r snodgrass , i ahn , g ariav , d batory , j clifford , c dyreson , r elmasri , f grandi , c jensen , w kфfer , n kline , k kulkarni , t leung , n lorentzos , j roddick , a segev , m soo , s sripada",sigmod record,1994,28278,"tsql2 language specification , 1994",rt snodgrass,available by ftp from ftp . cs . arizona .,
Yes,1844,62846,1,1844,disnic-plan : a nicnet based distributed database for micro-level planning in india,m moni,vldb,1996,62846,disnic-plan : a nicnet based distributed database for micro-level planning in india,m moni,"proceedings of the international conference on very large & hellip ; ,",1996.0
Yes,1936,15311,1,1936,generalizing gloss to vector-space databases and broker hierarchies,"l gravano , h garcia-molina",vldb,1995,15311,"generalizing gloss to vector-space databases and broker hierarchies , 1995",l gravano,,
Yes,2185,20657,1,2185,grid data management systems & services,,,2003,20657,grid data management systems & services,"a jagatheesan , r moore","proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,95,25978,1,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,25978,fast algo . for mining assoiciation rules,"r agrawal , r srikant","proc . the 20th vldb ,",
Yes,19,58009,1,19,mining generalized association rules,"r srikant , r agrawal",vldb,1995,58009,mining generalized association rules . 1995 . 13p,"r agrawal , r srikant","proceedings of 21st vldb conference zurich ,",
Yes,617,39976,1,617,workshop report on experiences using object data management in the real-world,,,1998,39976,workshop report on experiences using object data management in the real-world,ab chaudhri,"sigmod record ,",1998.0
Yes,2495,55562,1,2495,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb j.,2001,55562,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim","the vldb journal the international journal on very large & hellip ; ,",2001.0
Yes,246,23500,1,246,modelling and querying video data,"r hjelsvold , r midtstraum",vldb,1994,23500,modelling and querying video data,"r hjelsvold , r midtstraum","vldb ,",1994.0
Yes,1798,38179,1,1798,disseminating updates on broadcast disks,"s acharya , m franklin , s zdonik",vldb,1996,38179,disseminating updates on broadcast disks proceedings of the vldb conference,"s acharya , m franklin , s zdonik","mumbai ( bombay ) , india ,",
Yes,1717,23654,1,1717,fast subsequence matching in time-series databases,"c faloutsos , m ranganathan , y manolopoulos",sigmod conference,1994,23654,fast subsequence matchingin time-seriesdatabases,"c faloutsos , m ranganathan , y manolopoulos","proc . acm sigmod ,",
Yes,1567,22729,1,1567,a single pass computing engine for interactive analysis of vldbs,t mihalisin,vldb,1998,22729,a single pass computing engine for interactive analysis of vldbs,t mihalisin,"vldb ,",1998.0
Yes,1946,60354,1,1946,what is the data warehousing problem ? ( are materialized views the answer ? ),"a gupta , i mumick",vldb,1996,60354,what is the data warehousing problem ? ( are materialized views the answer ? ),"a gupta , is mumick","proceedings of the 22th international conference on very & hellip ; ,",1996.0
Yes,2531,32267,1,2531,priority assignment in real-time active databases,"r sivasankaran , j stankovic , d towsley , b purimetla , k ramamritham",vldb j.,1996,32267,priority assignment in real-time active databases,"rm sivasankaran , ja stankovic , d towsley , b","the vldb journal the international journal on very large & hellip ; ,",1996.0
Yes,2595,46834,1,2595,large databases for remote sensing and gis,a dasgupta,vldb,1996,46834,large databases for remote sensing and gis,ar dasgupta,"proceedings of the international conference on very large & hellip ; ,",1996.0
Yes,2417,57773,1,2417,dictionary-based order-preserving string compression,g antoshenkov,vldb j.,1997,57773,dictionary-based order-preserving string compression,g antoshenkov,"the vldb journal the international journal on very large & hellip ; ,",1997.0
Yes,2600,4303,1,2600,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati",vldb,1996,4303,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati","proceedings of the international conference on very large & hellip ; ,",1996.0
Yes,336,53327,1,336,theory of answering queries using views,a halevy,sigmod record,2000,53327,theory of answering queries using views,ay halevy,"sigmod record ,",2000.0
Yes,2533,22278,1,2533,sleepers and workaholics : caching strategies in mobile environments,"d barbarс , t imielinski",vldb j.,1995,22278,"ã cents â ? ¬ å?sleepers and workaholics : caching strategies for mobile environments , ã cents â ? ¬ â ?","d barbara , t imielinski",acm,
Yes,1382,15190,1,1382,data warehousing and olap for decision support ( tutorial ),,,1997,15190,data warehousing and olap for decision support,"s chaudhuri , u dayal","proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0
Yes,1828,29277,1,1828,optimization of queries with user-defined predicates,"s chaudhuri , k shim",vldb,1996,29277,optimization ofqueries with user-defined predicates,"s chaudhuri , k shim",proc . ofthe conf . on very large data bases,
Yes,2412,44836,1,2412,heuristic and randomized optimization for the join ordering problem,"m steinbrunn , g moerkotte , a kemper",vldb j.,1997,44836,heuristic and randomized optimization for the join ordering problem,"m steinbrunn , g moerkotte , a kemper","the vldb journal the international journal on very large & hellip ; ,",1997.0
Yes,1199,57701,1,1199,efficient numerical error bounding for replicated network services,"h yu , a vahdat",vldb,2000,57701,efficient numerical error bounding for replicated network services,"h yu , a vahdat","vldb ,",2000.0
Yes,2113,30419,1,2113,processing sliding window multi-joins in continuous queries over data streams,"l golab , m жzsu",vldb,2003,30419,processing sliding window multi-joins in continuous queries over data streams,l golab,"proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,384,21463,1,384,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998,21463,the asilomar report on database research,b authors,"sigmod record 27 ( 4 ) ,",
Yes,1894,33661,1,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997,33661,the oracle universal server buer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n",,
Yes,2326,35843,1,2326,theory of dependence values,r meo,acm trans . database syst .,2000,35843,theory of dependence values,r meo,"acm transactions on database systems ,",2000.0
Yes,112,16346,1,112,similarity based retrieval of pictures using indices on spatial relationships,"a sistla , c yu , c liu , k liu",vldb,1995,16346,similarity based retrieval of pictures using indices on spatial relationships,"a prasad sistla , c yu , c liu , k liu","proc . 1995vldb conference , zurich , switzerland ,",
Yes,1412,42796,1,1412,user-defined table operators : enhancing extensibility for ordbms,"m jaedicke , b mitschang",vldb,1999,42796,user-defined table operators : enhancing extensibility for ordbms,"m jaedicke , b mitschang","proceedings of the 25th international conference on very & hellip ; ,",1999.0
Yes,2211,180,1,2211,parametric query optimization for linear and piecewise linear cost functions,"a hulgeri , s sudarshan",vldb,2002,180,parametric query optimization for linear and piecewise linear cost functions,"ah hs02 , s sudarshan",,2002.0
Yes,2478,59778,1,2478,supporting efficient multimedia database exploration,"w li , k candan , k hirata , y hara",vldb j.,2001,59778,supporting efficient multimedia database exploration,"ws li , ks candan , k hirata , y hara","the vldb journal the international journal on very large & hellip ; ,",2001.0
Yes,2083,49417,1,2083,distributed top-n query processing with possibly uncooperative local systems,"c yu , g philip , w meng",vldb,2003,49417,distributed top-n query processing with possibly uncooperative local systems,"c yu , g philip , w meng","proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,2397,20199,1,2397,declarative specification of web sites with strudel,"m fernandez , d florescu , a levy , d suciu",vldb j.,2000,20199,declarative specification of web sites with strudel,"m fernã ¡ ndez , d florescu , a levy , d suciu","the vldb journal the international journal on very large & hellip ; ,",2000.0
Yes,2498,3228,1,2498,minicon : a scalable algorithm for answering queries using views,"r pottinger , a halevy",vldb j.,2001,3228,minicon : a scalable algorithm for answering queries using views,"r pottinger , a halevy","the vldb journal the international journal on very large & hellip ; ,",2001.0
Yes,168,50935,1,168,a low-cost storage server for movie on demand databases,"b жzden , a biliris , r rastogi , a silberschatz",vldb,1994,50935,a low-cost storage serverfor movie on demand databases,"b ozden , a biliris , r rastogi , a silberschatz","proceedings of the 20th vldb conference , santiago , chile ,",
Yes,1314,60603,1,1314,a unified framework for enforcing multiple access control policies,"s jajodia , p samarati , v subrahmanian , e bertino",sigmod conference,1997,60603,a unified framework for enforcing multiple access control policies,"e bertino , s jajodia , p samarati , vs subrahmanian","proceedings of acm sigmod conference on management of data , & hellip ; ,",
Yes,2267,18319,1,2267,modularization techniques for active rules design,"e baralis , s ceri , s paraboschi",acm trans . database syst .,1996,18319,modularization techniques for active rules design,"e baralis , s ceri , s paraboschi","acm transactions on database systems ,",1996.0
Yes,1936,6400,1,1936,generalizing gloss to vector-space databases and broker hierarchies,"l gravano , h garcia-molina",vldb,1995,6400,"garciaâ?º molina , h. ( 1995 ) . generalizing gloss to vectorâ?º space databases and broker hierarchies",l gravano,proc . 21st int . conf . on very large data,
Yes,1912,22010,1,1912,m-tree : an efficient access method for similarity search in metric spaces,"p ciaccia , m patella , p zezula",vldb,1997,22010,m-tree : an efficient access method for similarity search in metric,"t ciaccia , m patella , p zezula","proc . 23rd int . conf . on vldb ,",
