label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,1091,57684,1,1091,estimating the selectivity of xml path expressions for internet scale applications 2001,"a aboulnaga , a alameldeen , j naughton",vldb,,57684,"estimating the selectivity of xml path expressions for internet scale applications , in â ?? vldb 2001","a aboulnaga , ar alameldeen , jf naughton","proceedings of 27th international conference on very large & hellip ; ,",
Yes,480,42834,1,480,"an ebxml infrastructure implementation through uddi registries and rosettanet pips a dogac , y tambag , p pembecioglu , s pektas , g laleci , g kurt , s toprak , y kabak",,sigmod conference,2002.0,42834,y. kabak ( 2002 ) â ?? an ebxml infrastructure implementation through uddi registries and rosettanet pips proceedings of the 2002 acm sigmod international conference,"a dogac , y tambag , p pembecioglu , s pektas , gb",,
Yes,1111,17855,1,1111,"enterprise java platform data access s white , r cattell , s finkelstein 1998",,sigmod conference,,17855,enterprise java ( tm ) platform data access,"s white , r cattell , s finkelstein","sigmod record ,",1998.0
Yes,280,36053,1,280,aurora : a data stream management system sigmod conference,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",,2003.0,36053,aurora : a data stream management system ( demo description ) proceedings of the 2003 acm sigmod conference on management,"d abadi , d carney , u cetintemel , m cherniack , c",,
Yes,149,60267,1,149,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more 2001",,,,60267,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more m winslett sigmod record ,",,,2001.0
Yes,1959,35791,1,1959,a non-uniform data fragmentation strategy for parallel main-menory database systems 1995,"n bassiliades , i vlahavas",vldb,,35791,"a non-uniform data fragmentation strategy for parallel main-menory database systems proceedings of the international conference on very large & hellip ; , 1995.0","n bassiliades , i vlahavas",,
Yes,2424,26785,1,2424,"a logical view of structured files s abiteboul , s cluet , t milo vldb j. 1998",,,,26785,"a logical view of structured files s abiteboul , s cluet , t milo the vldb journal the international journal on very large & hellip ; , 1998.0",,,
Yes,419,46492,1,419,"query by humming - in action with its technology revealed y zhu , d shasha , x zhao",,sigmod conference,2003.0,46492,"query by humming - in action with its technology revealed y zhu , d shasha , x zhao",,"sigmod conference ,",2003.0
Yes,2421,26315,1,2421,graphical interaction with heterogeneous databases vldb j.,"t catarci , g santucci , j cardiff",,1997.0,26315,"graphical interaction with heterogeneous databases t catarci , g santucci , j cardiff the vldb journal the international journal on very large & hellip ; , 1997.0",,,
Yes,1570,5698,1,1570,"enterprise objects framework , a second generation object-relational enabler",c kleissner,sigmod conference,1995.0,5698,"enterprise objects framework : a second generation object-relational enabler proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",c kleissner,,
Yes,2531,27218,1,2531,priority assignment in real-time active databases,"r sivasankaran , j stankovic , d towsley , b purimetla , k ramamritham",vldb j.,1996.0,27218,priority assignment in real-time active databases 1996.0,d towsley,"the vldb journal the international journal on very large & hellip ; ,",
Yes,1409,38406,1,1409,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,38406,"d angers of replication and a solution j gray , p helland , poâ ?? neil , d shasha",,"int . conf . on management of data ( sigmod ) ,",
Yes,1894,36528,1,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997.0,36528,"the oracle universal server buffer manager w bridge , a joshi , m keihl , t lahiri , j loaiza , n proceedings of the international conference on very large & hellip ; ,",,,1997.0
Yes,2086,29605,1,2086,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,,29605,"on the minimization of xpath queries s flesca , f furfaro , e masciari proceedings of the international conference on very large & hellip ; , 2003.0",,,
Yes,789,26050,1,789,"why decision support fails and how to fix it r kimball , k strehlo sigmod record 1995",,,,26050,"why decision support fails and how to fix it r kimball , k strehlo",,"acm sigmod record ,",1995.0
Yes,1711,54010,1,1711,effective memory use in a media server,"e chang , h garcia-molina",vldb,1997.0,54010,"effective memory use in a media server proceedings of the international conference on very large & hellip ; , 1997.0","e chang , h garcia-molina",,
Yes,862,40419,1,862,a research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995.0,40419,a research status report on adaptation for mobile data access,"bd noble , m satyanarayanan","sigmod record ,",1995.0
Yes,1904,38863,1,1904,learning about data integration challenges from day one a halevy 2003,,sigmod record,,38863,learning about data integration challenges from day one,a halevy,"sigmod record ,",2003.0
Yes,1522,53419,1,1522,"cache conscious indexing for decision-support in main memory j rao , k ross",,vldb,1999.0,53419,"cache conscious indexing for decision-support in main memory proceedings of the international conference on very large & hellip ; , 1999.0","j rao , ka ross",,
Yes,1266,34770,1,1266,"storage service providers : a solution for storage management ? ( panel ) b жzden , e gabber , b hillyer , w ng , e shriver , d dewitt , b gordon , j gray , j wilkes vldb 2001",,,,34770,storage service providers : a solution for storage management ? ( panel ),"b ã?zden , e gabber , b hillyer , wt ng , eam shriver ,","proceedings of the 27th international conference on very & hellip ; ,",2001.0
Yes,1094,34708,1,1094,data staging for on-demand broadcast,"d aksoy , m franklin , s zdonik",vldb,2001.0,34708,"data staging for ondemand broadcast d aksoy , m franklin , s zdonik & hellip ; of the 27th international conference on very large data & hellip ; ,",,,
Yes,1493,14123,1,1493,hyperstorm - administering structured documents using object-oriented database technology,"k bіhm , k aberer",sigmod conference,1996.0,14123,hyperstormâ ?? administering structured documents using object-oriented database technology,"k bã ¶ hm , k aberer","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
Yes,2319,39065,1,2319,security of random data perturbation methods 1999,"k muralidhar , r sarathy",acm trans . database syst .,,39065,security of random data perturbation methods 1999.0,"k muralidhar , r sarathy","acm transactions on database systems ,",
Yes,1789,10934,1,1789,oracle industrial exhibit a pogue 1998,,vldb,,10934,"oracle industrial exhibit a pogue vldb , 1998.0",,,
Yes,1996,40619,1,1996,"object fusion in mediator systems y papakonstantinou , s abiteboul , h garcia-molina 1996",,vldb,,40619,"object fusion in mediator systems y papakostantantinou , s abiteboul , h garcia-molina proc . 22nd international conference on very large databases & hellip ; ,",,,
Yes,1267,7459,1,1267,microsoft.com : a high-scale data management and transaction processing solution s kennamer sigmod conference 1998,,,,7459,"microsoft . corn : a high-scale data management and transaction processing solution s kennamer sigmod record ,",,,1998.0
Yes,2538,13096,1,2538,an introduction to spatial database systems vldb j. 1994,r gќting,,,13096,an introduction to spatial database systems portal.acm.org 1994.0,,,
Yes,1894,37091,1,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997.0,37091,"the oracle universal server buffer w bridge , a joshi , m keihl , t lahiri , j loaiza , n proceedings of the 23rd international conference on very & hellip ; , 1997.0",,,
Yes,2309,51748,1,2309,"automatic generation of production rules for integrity maintenance s ceri , p fraternali , s paraboschi , l tanca",,acm trans . database syst .,1994.0,51748,"automatic generation of production rules for integrity maintenance s ceri , p fraternali , s paraboschi , l tanca",,"acm transactions on database systems ,",1994.0
Yes,193,26609,1,193,pc database systems - present and future p bernstein,,vldb,1994.0,26609,"pc database systems-present and future pa bernstein proceedings of the international conference on very large & hellip ; ,",,,1994.0
Yes,615,55320,1,615,materialized views and data warehouses,n roussopoulos,sigmod record,1998.0,55320,"materialized views and data warehouses n roussopoulos sigmod record , 1998.0",,,
Yes,2026,63377,1,2026,privacy-preserving indexing of documents on the network 2003,"m bawa , r jr. , r agrawal",vldb,,63377,"privacy-preserving indexing of documents on the network m bawa , r agrawal proceedings of the international conference on very large & hellip ; , 2003.0",,,
Yes,1329,16306,1,1329,beyond market baskets : generalizing association rules to correlations 1997,"s brin , r motwani , c silverstein",sigmod conference,,16306,"beyond market baskets : generalizing association rules to correlations b sergey , m rajeev , s craig proceedings of the acm sigmod international conference on & hellip ; ,",,,
Yes,1634,33758,1,1634,"miro web : integrating multiple data sources through semistructured data types l bouganim , t chan-sine-ying , t dang-ngoc , j darroux , g gardarin , f sha 1999",,vldb,,33758,"miro web : integrating multiple data sources through semistructured data types proceedings of the 25th international conference on very & hellip ; , 1999.0","l bouganim , t chan-sine-ying , tt dang-ngoc , jl",,
Yes,2278,18076,1,2278,"extended ehemeral logging : log storage management for applications with long lived transactions j keen , w dally",,acm trans . database syst .,1997.0,18076,"extended ephemeral logging : log storage management for applications with long-lived transactions js keen , wj dally acm transactions on database systems , 1997.0",,,
Yes,2418,9846,1,2418,parametric query optimization vldb j. 1997,"y ioannidis , r ng , k shim , t sellis",,,9846,"parametric query optimization the vldb journal the international journal on very large & hellip ; , 1997.0","ye ioannidis , rt ng , k shim , tk sellis",,
Yes,1409,22928,1,1409,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,22928,"the danger of replicationand a solution j gray , p helland , po ` neil , d shasha",,"acm sigmod int . conf on management of data , montreal , june ,",
Yes,245,38218,1,245,"on spatially partitioned temporal join h lu , b ooi , k tan vldb",,,1994.0,38218,on spatially partitioned temporal join,"h lu , bc ooi , kl tan","proceedings of the international conference on very large & hellip ; ,",1994.0
Yes,2299,42242,1,2299,"a modified random perturbation method for database security p tendick , n matloff",,acm trans . database syst .,1994.0,42242,"a modified random perturbation for database security acm transactions on database systems , 1994.0","p tendick , n matloff",,
Yes,95,22605,1,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,22605,ramakrishnan srikant fast algorithms for mining association rules r agrawal,,"proc . 20th tnt . conf very large data bases ,",
Yes,1628,28756,1,1628,spatio-temporal retrieval with rasdaman vldb 1999,"p baumann , a dehmel , p furtado , r ritsch , n widmann",,,28756,spatio-temporal retrieval with rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n","proceedings of the international conference on very large & hellip ; ,",1999.0
Yes,1289,38256,1,1289,media360 workflow-implementing a workflow engine inside a database c blecken vldb 2000,,,,38256,"media360 workflow-implementing a workflow engine inside a database proceedings of the international conference on very large & hellip ; , 2000.0",c blecken,,
Yes,764,32500,1,764,will database researchers have any role in data security ? ( panel abstract ) 2001,a rosenthal,sigmod conference,,32500,will database researchers have any role in data security ?,a rosenthal,,
Yes,952,24171,1,952,are quorums an alternative for data replication ? acm trans . database syst . 2003,"r jimщnez-peris , m patiёo-martэnez , g alonso , b kemme",,,24171,are quorums an alternative for data replication ? 2003.0,"r jimenez-peris , m patino-martinez , g alonso , b","acm transactions on database systems ,",
Yes,1716,22493,1,1716,critical database technologies for high energy physics,"d malon , e may",vldb,1997.0,22493,"critical database technologies for high energy physics dm malon , en may proceedings of the international conference on very large & hellip ; , 1997.0",,,
Yes,1650,29140,1,1650,use of a component architecture in integrating relational and non-relational storage systems r atkinson 1995,,sigmod conference,,29140,"use of a component architecture in integrating relational and non-relational proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",r atkinson,,
Yes,998,56172,1,998,a hypertext query language for images l yang 1994,,sigmod record,,56172,"a hypertext query language for images sigmod record , 1994.0",l yang,,
Yes,2055,54226,1,2055,efficacious data cube exploration by semantic summarization and compression,"l lakshmanan , j pei , y zhao",vldb,2003.0,54226,"efficacious data cube exploration by semantic summarization and compression lvs lakshmanan , j pei , y zhao vldb , 2003.0",,,
Yes,117,60637,1,117,"very large databases : how large , how different ? 1995",d vaskevitch,vldb,,60637,"very large databases : how large , how different ? d vaskevitch proceedings of the international conference on very large & hellip ; ,",,,1995.0
Yes,238,40913,1,238,"rp * : a family of order preserving scalable distributed data structures w litwin , m neimat , d schneider 1994",,vldb,,40913,"rp * : a family of order-preserving scalable distributed data structures , 20 thintl","w litwin , ma neimat , d schneider","conf . on very large databases ( vldbâ ?? 94 ) ,",
Yes,1694,20944,1,1694,"semint : a system prototype for semantic integration in heterogeneous databases w li , c clifton",,sigmod conference,1995.0,20944,"semint : a system prototype for semantic integration in heterogeneous databases ws li , c clifton proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",,,
Yes,1229,11006,1,1229,microsoft index tuning wizard for sql server 7.0,"s chaudhuri , v narasayya",sigmod conference,1998.0,11006,"microsoft index tuning wizard forsql server 7.0 proc . of sigmod ,","s chaudhuri , vr narasayya",,
Yes,810,53302,1,810,mining frequent patterns without candidate generation 2000,"j han , j pei , y yin",sigmod conference,,53302,"mining frequent patterns without candidate generation . in 2000 acm sigmod intl conference on management of data ,","j han , j pei , y yin",,
Yes,1356,10778,1,1356,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,10778,"prospector : a content-based multimedia server for massively parallel architectures sigmod record , 1996.0","g au , a biliris , h chen , s choo , k ganapathy , g",,
Yes,2598,39695,1,2598,book review column sigmod record 2002,k aberer,,,39695,book review column,sm databases,"sigmod record ,",2002.0
Yes,1133,60846,1,1133,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,60846,"r. and shim , k. 1998 . cure : an efficient clustering algorithm for large databases s guha , r rastogi proc . acm sigmod int . conf . management of data",,,
Yes,824,64109,1,824,fact : a learning based web query processing system,"s chen , y diao , h lu , z tian",sigmod conference,2000.0,64109,fact : a learning based web query processing system,"s chen , y diao , h lu , z tian","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0
Yes,1790,55615,1,1790,a language for manipulating arrays,"a marathe , k salem",vldb,1997.0,55615,a language for manipulating arrays 1997.0,"ap marathe , k salem","proceedings of the international conference on very large & hellip ; ,",
Yes,1954,44542,1,1954,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,44542,"mining multiple-level association rules in large databases j han , y fu",,,
Yes,103,15568,1,103,"flexible relations - operational support of variant relational structures c kalus , p dadam 1995",,vldb,,15568,"flexible relations-operational support of variant relational structures proceedings of the international conference on very large & hellip ; , 1995.0","c kalus , p dadam",,
Yes,1720,4884,1,1720,"data manager for evolvable real-time command and control systems e hughes , r ginis , b thuraisingham , p krupp , j maurer 1997",,vldb,,4884,"data manager for evolvable real-time command and control systems e hughes , r ginis , b thuraisingham , p krupp , j proceedings of the international conference on very large & hellip ; , 1997.0",,,
Yes,1238,18541,1,1238,"balancing push and pull for data broadcast s acharya , m franklin , s zdonik 1997",,sigmod conference,,18541,"balancing push and pull for data broadcast sigmod conference , 1997.0","s acharya , m franklin , s zdonik",,
Yes,95,7844,1,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,7844,fast algorithms for mining association rules in large databases 1994.0,"r agrawal , r srikant",,
Yes,654,45738,1,654,middle east technical university software research and development center,a dogac,sigmod record,1996.0,45738,middle east technical university software research and development center,a dogac,"acm sigmod record ,",1996.0
Yes,1320,15156,1,1320,memex : a browsing assistant for collaborative archiving and mining of surf trails,"s chakrabarti , s srivastava , m subramanyam , m tiwari",vldb,2000.0,15156,"memex : a browsing assistant for collaborative archiving and mining of surf trails s chakrabarti , s srivastava , m subramanyam , m proceedings of the international conference on very large & hellip ; , 2000.0",,,
Yes,1936,10632,1,1936,"generalizing gloss to vector-space databases and broker hierarchies l gravano , h garcia-molina 1995",,vldb,,10632,"generalizing gloss to vector-space databases and broker hierarchies . technicalreport , 1995.0","l gravano , h garcia-molina",,
Yes,1213,47147,1,1213,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998.0,47147,"parallel algorithms for mining generalized association rules with classification hierarchy t shintani , m kitsuregawa",,proceedings of 1998 acm sigmod international conference on,
Yes,2568,9970,1,2568,sampling large databases for association rules 1996,h toivonen,vldb,,9970,"sampling large databases for association mining proc . 22nd int &#39; l conf . very large databases ,",h toivonen,,
Yes,2560,2887,1,2560,"the tv-tree : an index structure for high-dimensional data k lin , h jagadish , c faloutsos 1994",,vldb j.,,2887,the tv-tree : an index structure forhigh-dimensional data,"ki lin , h jagadish , c faloutsos","the vldb journal ,",
Yes,1424,56496,1,1424,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,56496,"relational databases for querying xml documents : limitations and opportunities vldb &#39; 99 , proceedings of 25th international conference on & hellip ; ,","j shanmugasuudaram , k tufte , c zhang , g he , dj",,
Yes,1642,28133,1,1642,research and products : are they relevant to each other ? ( panel ) sigmod conference,h edelstein,,1995.0,28133,"research and productsâ ?? are they relevant to each other ? ( panel session ) proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",h edelstein,,
Yes,2542,3192,1,2542,qualitative representation of spatial knowledge in two-dimensional space,"d papadias , t sellis",vldb j.,1994.0,3192,"on the qualitative representation of spatial knowledge in 2d space vldb journal ,","d papadias , t sellis",,1994.0
Yes,112,18550,1,112,similarity based retrieval of pictures using indices on spatial relationships vldb 1995,"a sistla , c yu , c liu , k liu",,,18550,retrieval of pictures using a similarity based approach employing indices on spatial relationships,"ap sistla , c yu",,
Yes,1573,41702,1,1573,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"r weber , h schek , s blott",vldb,1998.0,41702,quantitative analysis and performance study for similaritysearch methods in high-dimensional spaces proc . 24th int . conf . on very large,r weber,,
Yes,1325,18372,1,1325,telcordia 's database reconciliation and data quality analysis tool vldb 2000,"f caruso , m cochinwala , u ganapathy , g lalk , p missier",,,18372,"telcordia 's database reconciliation and data quality analysis tool proceedings of the international conference on very large & hellip ; , 2000.0","f caruso , m cochinwala , u ganapathy , g lalk , p",,
Yes,1623,45634,1,1623,diag-join : an opportunistic join algorithm for 1 : n relationships,"s helmer , t westmann , g moerkotte",vldb,1998.0,45634,"diag-join : an opportunistic join algorithm for 1 : n relationships s helmer , t westmann , g moerkotte vldb , 1998.0",,,
Yes,1525,39918,1,1525,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996.0,39918,"improved histograms for selectivity estimation of range predicates in proc . of acm sigmod v poosala , ye ioannidis , pj haas , ej shekita 1996.0",,,
Yes,1047,12270,1,1047,potter 's wheel : an interactive data cleaning system 2001,"v raman , j hellerstein",vldb,,12270,"potter 's wheel : an interactive data cleaning system v raman , jm hellerstein vldb , 2001.0",,,
Yes,1844,62846,1,1844,disnic-plan : a nicnet based distributed database for micro-level planning in india m moni 1996,,vldb,,62846,"disnic-plan : a nicnet based distributed database for micro-level planning in india m moni proceedings of the international conference on very large & hellip ; , 1996.0",,,
Yes,810,31309,1,810,mining frequent patterns without candidate generation 2000,"j han , j pei , y yin",sigmod conference,,31309,mining frequent patterns without candidate generation ( to appear ) proceedings of the 2000 acm sigmod international conference,"j han , j pei , y yin",,
Yes,1411,32473,1,1411,"physical data independence , constraints , and optimization with universal plans vldb 1999","a deutsch , l popa , v tannen",,,32473,"physical data independence , constraints and optimization with universal plans . a deutsch , l popa , v tannen 1999.0",,,
Yes,95,25978,1,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,25978,"fast algo . for mining assoiciation rules r agrawal , r srikant proc . the 20th vldb ,",,,
Yes,2527,55260,1,2527,orthogonally persistent object systems vldb j.,"m atkinson , r morrison",,1995.0,55260,"orthogonally persistent object systems the vldb journal the international journal on very large & hellip ; , 1995.0","m atkinson , r morrison",,
Yes,2113,16129,1,2113,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,16129,mt 2003 . processing sliding window multi-joins in continuous queries over data streams proc . of the conf . on very large databases,lo golab,,
Yes,829,27463,1,829,information systems research at rwth aachen 1995,m jarke,sigmod record,,27463,"information systems research at rwth aachen m jarke sigmod record , 1995.0",,,
Yes,1025,50621,1,1025,in-memory data management for consumer transactions the times-ten approach t team,,sigmod conference,1999.0,50621,"in-memory data management for consumer transactions the timesten approach proceedings of the 1999 acm sigmod international conference & hellip ; ,",ctt team,,1999.0
Yes,2580,34641,1,2580,time management for new faculty,"a ailamaki , j gehrke",sigmod record,2003.0,34641,"time management for new faculty a ailamaki , j gehrke sigmod record , 2003.0",,,
Yes,1550,42534,1,1550,"balancing histogram optimality and practicality for query result size estimation y ioannidis , v poosala sigmod conference",,,1995.0,42534,balancing histogram optimality and practicality for query result size estimation,"ye ioannidis , v poosala","sigmod conference ,",1995.0
Yes,1946,60354,1,1946,"what is the data warehousing problem ? ( are materialized views the answer ? ) a gupta , i mumick 1996",,vldb,,60354,"what is the data warehousing problem ? ( are materialized views the answer ? ) proceedings of the 22th international conference on very & hellip ; , 1996.0","a gupta , is mumick",,
