label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,1856,39138,0,1856,"power efficient data gathering and aggregation in wireless sensor networks h tan , i korpeoglu",,sigmod record,2003.0,39138,"eecs : an energy efficient clustering scheme in wireless sensor networks m ye , c li , g chen , j wu",,,
No,1926,20624,0,1926,document management as a database problem r bayer vldb,,,1995.0,20624,distributed database management 1978.0,jb rothnie,"vldb ,",
No,2427,17906,0,2427,integrating reliable memory in databases 1998,"w ng , p chen",vldb j.,,17906,"institutions : integrating objects , xml and databases s alagic 2002.0",,"information & software technology ,",
No,1000,61810,0,1000,editor 's notes,a segev,sigmod record,1994.0,61810,editor 's notes l sechrest 1993.0,,"new directions for program evaluation ,",
No,2510,37765,0,2510,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,37765,"ditse : an experimental distributed database system information and software technology ,","n cheng-yao , y shyan-ming",,1996.0
No,2125,21637,0,2125,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,21637,proximity search in databases g bhalotia,,"b. tech . project , iit-bombay ,",
No,612,7998,0,612,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,7998,fast algorithmsforminingassociation rules,ra ramakrishnansrikant,"proceedings of the 20th vldb conference ,",
No,1007,14652,0,1007,"self-tuning histograms : building histograms without looking at data a aboulnaga , s chaudhuri sigmod conference",,,1999.0,14652,self-tuning histograms r habrecht,,,
No,104,51928,0,104,query processing in tertiary memory databases s sarawagi,,vldb,1995.0,51928,"query processing in sdd-i : a system for distributed databases pa bernstein , n goodman , e wang , c reeve , jb acm tods ,",,,
No,2466,7906,0,2466,guest editorial,,,2002.0,7906,"editorial p muschamp , j hill bt technology journal ,",,,2004.0
No,1840,36236,0,1840,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,36236,the o2 object-oriented database system f bancilhon,,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0
No,2515,11329,0,2515,"data placement in shared-nothing parallel database systems m mehta , d dewitt 1997",,vldb j.,,11329,"automating physical database design in a parallel database system j rao , c zhang , g lohman , n megiddo",,,2002.0
No,1953,54144,0,1953,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,54144,"mining association rules in hypertext databases j borges , m levene rn ,",,,1999.0
No,883,7572,0,883,"privacy-preserving data mining r agrawal , r srikant sigmod conference 2000",,,,7572,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,
No,1000,2235,0,1000,editor 's notes,a segev,sigmod record,1994.0,2235,"editor 's notes r goldstein the american statistician ,",,,1996.0
No,526,2870,0,526,storing and querying ordered xml using a relational database system sigmod conference,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",,2002.0,2870,"olap , relational , and multidimensional database system g coliat",,,1996.0
No,772,6903,0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,6903,"some efficient algorithms for rough set methods sh nguyen , hs nguyen",,proc .,
No,1802,38944,0,1802,answering queries with aggregation using views 1996,"d srivastava , s dar , h jagadish , a levy",vldb,,38944,"y. sagiv answering queries using views ay levy , ao mendelzon proc of the 16th acm sigact sigmod sigart symp on principles & hellip ; ,",,,
No,1856,36743,0,1856,"power efficient data gathering and aggregation in wireless sensor networks h tan , i korpeoglu",,sigmod record,2003.0,36743,meshed multipath routing : an efficient strategy in wireless sensor networks computer,"s de , c qiao , h wu",,
No,1342,2113,0,1342,"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima vldb 2000",,,,2113,the ssã · - tree : an improved index structure for similarity searches in a high-dimensional feature,"r kurniawati , js jin , ja shepherd",,
No,1397,34498,0,1397,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,34498,"an index structure for high-dimensional data procs . of the 22nd vldb conference ,","s berchtold , da keim , hp kriegel",,
No,1852,8802,0,1852,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference,,8802,"an object-oriented data model proceedings of the acmsigmod international conference on & hellip ; , 1988.0","c lecluse , p richard , f velez",,
No,953,46297,0,953,belief reasoning in mls deductive databases sigmod conference,h jamil,,1999.0,46297,"reactive consistency control in deductive databases pc lockemann , g moerkotte acm",,,
No,1712,45422,0,1712,"the ecrc multi database system w jonker , h schќtz sigmod conference 1995",,,,45422,"the social system t parson new york ,",,,
No,2338,28988,0,2338,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,,28988,"design and implementation of rock & roll : a deductive object-oriented database system ml barja , aaa fernandes , nw paton , mh williams",,,
No,1640,1047,0,1640,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,1047,"fast algorithms for mining association rules . 20th int conf . on very large databases ( vldb ) . santiago de chile ,","r agrawal , r skrikant",,
No,1826,7103,0,1826,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,7103,the implementation and performance of compressed databases twd kossmann,,,
No,1049,46239,0,1049,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,46239,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",,
No,1923,11839,0,1923,"efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin , o gruber vldb 1995",,,,11839,open object database management systems 1994.0,ja blakeley,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",
No,432,5553,0,432,semantic integration of environmental models for application to global information systems and decision-making d mackay 1999,,sigmod record,,5553,"integration of geographic information systems and simulation model for watershed management environmental modelling & software , 2003.0",c he,,
No,2279,41405,0,2279,an axiomatic model of dynamic schema evolution in objectbase systems acm trans . database syst .,"r peters , m жzsu",,1997.0,41405,"implementation of schema evolution in object-oriented databases proceedings of the 1987 acm sigmod intenational conference & hellip ; ,","j banerjee , wk semantics",,
No,1717,42355,0,1717,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994.0,42355,spider : flexible matching in databases 2005.0,"n koudas , a marathe , d srivastava","proceedings of the 2005 acm sigmod international conference & hellip ; ,",
No,2183,1933,0,2183,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,1933,march 1993 . â ?? data management for mobile computingâ ?? sigmod,"t imielinski , br badrinath",,
No,1560,26113,0,1560,proximity search in databases 1998,"r goldman , n shivakumar , s venkatasubramanian , h garcia-molina",vldb,,26113,"bidirectional proximity search in graph databases proceedings of 30th vldb conference , 2004.0","r desai , s sudarshan",,
No,614,58663,0,614,predator : a resource for database research p seshadri sigmod record,,,1998.0,58663,"programming a database research problem gui is nita goyal , charles hoch , ravi krishnamurthy , brian meckler , & hellip ; ,",,,
No,758,32114,0,758,the mariposa distributed database management system sigmod record,j sidell,,1996.0,32114,aurora : a data stream management system,"dj abadi , d carney , u cetintemel , m cherniack , c",,
No,758,58264,0,758,the mariposa distributed database management system sigmod record,j sidell,,1996.0,58264,"the wasa2 object-oriented workflow management system sigmod conference ,","g vossen , m weske",,1999.0
No,1200,35152,0,1200,query unnesting in object-oriented databases sigmod conference,l fegaras,,1998.0,35152,"export database derivation in object-oriented wrappers ep lim , hk lee information & software technology ,",,,1999.0
No,883,59849,0,883,"privacy-preserving data mining r agrawal , r srikant sigmod conference 2000",,,,59849,research problems in data stream processing and privacy-preserving data mining,j gehrke,"& hellip ; of the next generation data mining workshop , baltimore , md , & hellip ; ,",
No,243,60092,0,243,reasoning about spatial relationships in picture retrieval systems vldb 1994,"a sistla , c yu , r haddad",,,60092,reasoning about cbr systems,"b bartsch-spã ¶ rl , kd althoff , a meissonnier","proceedings of the 5 d german cbr workshop , report lsa-97-0e & hellip ; ,",
No,1205,46318,0,1205,"the pyramid-technique : towards breaking the curse of dimensionality s berchtold , c bіhm , h kriegel sigmod conference",,,1998.0,46318,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering vldb ,","a hinneburg , da keim",,1999.0
Yes,1289,38256,1,1289,media360 workflow-implementing a workflow engine inside a database c blecken vldb 2000,,,,38256,"media360 workflow-implementing a workflow engine inside a database proceedings of the international conference on very large & hellip ; , 2000.0",c blecken,,
No,1885,45457,0,1885,"managing uncertainty in sensor database r cheng , s prabhakar sigmod record",,,2003.0,45457,"managing uncertainty in project portfolio cost estimation information & software technology ,","i stamelos , l angelis",,2001.0
No,1683,41821,0,1683,the algres testbed of chimera : an active object-oriented database system 1995,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,,41821,naos-efficient and modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , t svensen","proceedings of the 20th international conference on very & hellip ; ,",1994.0
No,1826,25974,0,1826,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,25974,"design and implementation of a biodiversity information management system bj srikanta , j haritsa",,,
No,1397,2887,0,1397,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,2887,the tv-tree : an index structure forhigh-dimensional data,"ki lin , h jagadish , c faloutsos","the vldb journal ,",
No,352,55673,0,352,"processing set expressions over continuous update streams s ganguly , m garofalakis , r rastogi sigmod conference",,,2003.0,55673,"approximate join processing over data streams a das , j gehrke , m riedewald",,,
No,562,52821,0,562,converting relational to object-oriented databases sigmod record 1997,j fong,,,52821,spatial query processing in an object-oriented database system ja orenstein,,proceedings of the 1986 acm sigmod international conference,
No,1841,60244,0,1841,database management systems and the internet vldb,s malaika,,1996.0,60244,"building knowledge base management systems j mylopoulos , v chaudhri , d plexousakis , a shrufi , 1996.0",,"the vldb journal the international journal on very large & hellip ; ,",
No,1419,16748,0,1419,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,16748,"clustering methods for large databases : from the past to the future sigmod conference , philadelphia ,","da keim , a hinneburg",,
No,320,12731,0,320,"contorting high dimensional data for efficient main memory processing b cui , b ooi , j su , k tan 2003",,sigmod conference,,12731,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,
No,1292,61128,0,1292,research directions in biodiversity informatics j schnase,,vldb,2000.0,61128,"research directions in biodiversity and ecosystem informatics . report of an nsf , usgs","d maier , e landis , j cushing , a frondorf , a","nasa workshop on biodiversity and ecosystem informatics ( & hellip ; ,",
No,628,50887,0,628,editor 's notes m franklin,,sigmod record,1997.0,50887,editor 's notes rh silkman,,"new directions for program evaluation ,",
No,1264,568,0,1264,"the araneus web-base management system g mecca , p atzeni , a masci , p merialdo , g sindoni sigmod conference 1998",,,,568,strudel : a web-site management system,"m fernandez , j kang , a levy , d suciu",,
No,2245,7842,0,2245,efficient exploration of large scientific databases 2002,"e stolte , g alonso",vldb,,7842,algebraic manipulation of scientific datasets,b howe,"proceedings of the international conference on very large & hellip ; ,",2004.0
No,2561,53679,0,2561,"efficiently instantiating view-objects from remote relational databases b lee , g wiederhold vldb j.",,,1994.0,53679,"efficiently processing queries on interval-and-value tuples in relational databases proceedings of the 31st international conference on very & hellip ; ,","j enderle , n schneider , t seidl",,2005.0
No,625,23547,0,625,towards on-line analytical mining in large databases,j han,sigmod record,1998.0,23547,"constraint-based rule mining in large , dense databases data mining and knowledge discovery ,","rj bayardo , r agrawal , d gunopulos",,2000.0
No,612,7594,0,612,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,7594,"a discussion of indices for the evaluation of fuzzy associations in relational databases d dubois , h prade , t sudkamp",,,
No,176,15535,0,176,introduction to the career forum column sigmod record 2001,a labrinidis,,,15535,"introduction p alston see ref ,",,,1990.0
No,1830,2219,0,1830,"incremental maintenance of externally materialized views m staudt , m jarke vldb 1996",,,,2219,incremental maintenance of recursive views using relational calculus/sql 2000.0,j su,"sigmod record ,",
No,2374,32188,0,2374,"optimization of queries with user-defined predicates s chaudhuri , k shim acm trans . database syst .",,,1999.0,32188,stream processing of xpath queries with predicates,"f peng , ss chawathe",,2003.0
Yes,419,46492,1,419,"query by humming - in action with its technology revealed y zhu , d shasha , x zhao",,sigmod conference,2003.0,46492,"query by humming - in action with its technology revealed y zhu , d shasha , x zhao",,"sigmod conference ,",2003.0
No,562,28305,0,562,converting relational to object-oriented databases sigmod record 1997,j fong,,,28305,"an object-oriented approach to database system implementation a james baroody jr , dj dewitt 1981.0",,"acm trans . database syst ,",
No,2211,15403,0,2211,"parametric query optimization for linear and piecewise linear cost functions a hulgeri , s sudarshan",,vldb,2002.0,15403,"optimization with piecewise-affine cost functions automat . contr . lab. , eth zurich , zurich , switzerland , tech . & hellip ; ,","g ferrari-trecate , p letizia , m spedicato",,
No,42,42156,0,42,editor 's notes sigmod record 2002,l liu,,,42156,editors ' notes jh astrachan,,,
No,570,20624,0,570,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,20624,distributed database management 1978.0,jb rothnie,"vldb ,",
No,2388,22167,0,2388,opt + + : an object-oriented implementation for extensible database query optimization 1999,"n kabra , d dewitt",vldb j.,,22167,an extensible program representation for object-oriented software 1994.0,"ba malloy , jd mcgregor , a krishnaswamy , m","acm sigplan notices ,",
No,1770,31541,0,1770,"optimizing queries on files m consens , t milo",,sigmod conference,1994.0,31541,"optimizing existential queries r ramakrishnan , c beeri , r krishnamurthy",,"& hellip ; . sigact-sigmod principles of database systems conference ( & hellip ; ,",
No,2392,53939,0,2392,"semantic caching of web queries b chidlovskii , u borghoff vldb j. 2000",,,,53939,"semantic queries withpictures wt guptaa , r jain proceedings of the 17thinternationalconference of vldb ,",,,
No,1512,33669,0,1512,query execution techniques for caching expensive methods sigmod conference,"j hellerstein , j naughton",,1996.0,33669,query processing techniques for multiversion access methods 1996.0,"j van den bercken , b seeger","proc . of vldb ,",
No,563,10812,0,563,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997.0,10812,random sampling from relational databases,"f olken , d rotem","proc . vldb &#39; 86 twelfth international conference on very large & hellip ; ,",
No,141,49426,0,141,"semantic integration in heterogeneous databases using neural networks w li , c clifton vldb",,,1994.0,49426,"data manipulation in heterogeneous databases a chatterjee , a segev 1991.0",,"sigmod record ,",
No,22,38997,0,22,processing object-oriented queries with invertible late bound functions vldb 1995,"s flodin , t risch",,,38997,"procedures in object-oriented query languages proceedings of the international conference on very large & hellip ; , 1995.0","k subieta , y kambayashi , j leszczylowski",,
No,297,38995,0,297,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , a ngu , j shepherd , d huynh , q sheng 2003",,sigmod conference,,38995,combining multi-visual features for efficient indexing in a large image database,"ahh ngu , qz sheng , dq huynh , r lei","the vldb journal the international journal on very large & hellip ; ,",2001.0
No,441,12890,0,441,semantic integration of semistructured and structured data sources,"s bergamaschi , s castano , m vincini",sigmod record,1999.0,12890,semistructured and structured data in the web : going back and forth 1997.0,"p atzeni , g mecca , p merialdo","sigmod record ,",
No,2587,55579,0,2587,"integrating triggers and declarative constraints in sql database sytems r cochrane , h pirahesh , n mattos 1996",,vldb,,55579,ode as an active database : constraints and triggers,"nh gehani , hv jagadish","vldb ,",1991.0
No,709,58965,0,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,58965,fast outlier detection in high dimensional spaces,"f angiulli , c pizzuti",,
No,1776,26109,0,1776,"is web-site management a database problem ? d florescu , a levy , d suciu 1998",,vldb,,26109,statistical database management hkt wong,,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
No,695,35311,0,695,"stholes : a multidimensional workload-aware histogram n bruno , s chaudhuri , l gravano 2001",,sigmod conference,,35311,"dynamic multidimensional histograms n koudas , s guha , p indyk , n thaper proc . acm sigmod ,",,,
No,2310,40729,0,2310,formal query languages for secure relational databases acm trans . database syst .,"m winslett , k smith , x qian",,1994.0,40729,"implementation of logical query languages for databases acm transactions on database systems ,",jd ullman,,1985.0
No,238,3260,0,238,"rp * : a family of order preserving scalable distributed data structures w litwin , m neimat , d schneider 1994",,vldb,,3260,lh * rs : a high-availability scalable distributed data structure using reed solomon codes,"w litwin , t schwarz","acm sigmod record ,",2000.0
No,2418,38005,0,2418,parametric query optimization vldb j. 1997,"y ioannidis , r ng , k shim , t sellis",,,38005,"efficient mid-query reoptimization n kabra , j dewitt proc . sigmod ,",,,
No,563,40722,0,563,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997.0,40722,"translating update operations from relational to object-oriented databases pm reppert , fd morgan , mn toksoz , x zhang , j fong information and software technology ,",,,2000.0
No,2466,21895,0,2466,guest editorial,,,2002.0,21895,"editorial j regnault , r temple",,"bt technology journal ,",2001.0
No,1014,62665,0,1014,querying network directories sigmod conference,"h jagadish , l lakshmanan , t milo , d srivastava , d vista",,1999.0,62665,"distributed evaluation of network directory queries knowledge and data engineering , ieee transactions on ,","s amer-yahia , d srivastava , d suciu",,2004.0
No,288,48864,0,288,"data grid management systems a jagatheesan , a rajasekar 2003",,sigmod conference,,48864,"self-managing technology in database management systems s chaudhuri , b dageville , g lohman",,,
No,1852,42631,0,1852,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference,,42631,"insight into object-oriented databases s khoshafian information and software technology , 1990.0",,,
No,70,19115,0,70,foundations of statistical natural language processing - book review 2002,,,,19115,"natural language processing acm sigart bulletin , 1977.0",ak joshi,,
No,1523,12019,0,1523,comparing hierarchical data in external memory 1999,s chawathe,vldb,,12019,"e cient 3-d searching in external memory de vengro , js vitter",,"proc . 28th stoc ,",
No,2575,32020,0,2575,a multi-paradigm querying approach for a generic multimedia database management system,"j wen , q li , w ma , h zhang",sigmod record,2003.0,32020,administering a distributed database management system h walker,,acm-sigmod,
No,1046,38638,0,1046,indexing and querying xml data for regular path expressions vldb,"q li , b moon",,2001.0,38638,"xml indexing and compression : vist : a dynamic index method for querying xml data by tree structures h wang , s park , w fan , p yu",,proceedings of acm sigmod,
No,584,34920,0,584,database techniques for the world-wide web : a survey 1998,"d florescu , a levy , a mendelzon",sigmod record,,34920,"w3qs : a query system for the world-wide web d konopnicki , o shmueli",,,
No,95,53201,0,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,53201,"an effective hash based algorithm for mining associative rules j park , m chen , p yu acm sigmod",,,
No,204,50886,0,204,describing semistructured data 2001,l cardelli,sigmod record,,50886,inferring structure in semistructured data,"s nestorov , s abiteboul , r motwani","sigmod record ,",1997.0
No,2309,42383,0,2309,"automatic generation of production rules for integrity maintenance s ceri , p fraternali , s paraboschi , l tanca",,acm trans . database syst .,1994.0,42383,"automatic generation of adaptive programs l spector , k stoel",,,
No,1313,11409,0,1313,"association rules over interval data r miller , y yang sigmod conference 1997",,,,11409,mining fuzzy association rules : an overview,"m delgado , n marä ± n , mj martä ± n-bautista , d",,
No,1082,54340,0,1082,storage and retrieval of xml data using relational databases,,,2001.0,54340,"java and relational databases : sqlj g clossman , p shaw sigmod record ,",,,1998.0
Yes,432,46621,1,432,semantic integration of environmental models for application to global information systems and decision-making d mackay 1999,,sigmod record,,46621,"semantic integration of environmental models for application to global information systems and sigmod record , 1999.0",ds mackay,,
No,848,11678,0,848,how to roll a join : asynchronous incremental view maintenance,"k salem , k beyer , r cochrane , b lindsay",sigmod conference,2000.0,11678,efficient incremental view maintenance in data warehouses,"ky lee , jh son , mh kim",,
No,604,47010,0,604,the trigs active object-oriented database system - an overview sigmod record,"g kappel , w retschitzegger",,1998.0,47010,versions and configurations in object-oriented database systems : a uniform treatment,"l goldstein golendziner , c saraiva dos santos","proc . 7th . int . conf . on management of data ,",
No,562,31960,0,562,converting relational to object-oriented databases sigmod record 1997,j fong,,,31960,"a model for active object oriented databases vldb ,",", t milo",,1991.0
No,534,32584,0,534,editor 's notes m franklin sigmod record 1997,,,,32584,editorâ ?? s notes gr maughan,,"new directions for higher education ,",2001.0
No,1955,62491,0,1955,reminiscences on influential papers,,,2003.0,62491,reminiscences on influential papers,hgm stanlbrd,"sigmod record ,",1998.0
No,1431,12140,0,1431,"query optimization for xml j mchugh , j widom",,vldb,1999.0,12140,dynamic query optimization plans,"g graefe , k ward","proceedings of acm-sigmod international conference on & hellip ; ,",
No,1683,57253,0,1683,the algres testbed of chimera : an active object-oriented database system 1995,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,,57253,"the arechitecture of an active database management system r dennis , du mccarthy proc . of acm sigmod symposium on man agement of data ,",,,
No,632,44760,0,632,repositories and object oriented databases sigmod record 1998,p bernstein,,,44760,a survey of object oriented database systems 1992.0,rw thearle,"conference proceedings on data management 91 table of & hellip ; ,",
No,339,16591,0,339,a framework for change diagnosis of data streams sigmod conference,c aggarwal,,2003.0,16591,a martingale framework for concept change detection in time-varying data streams ss ho,,,
No,615,63141,0,615,materialized views and data warehouses,n roussopoulos,sigmod record,1998.0,63141,"using materialized views to speed up data warehousing m teschke , a ulbrich",,,
No,228,29775,0,228,guest editor 's introduction,,,2002.0,29775,"introduction see herdt ,",rm keesing,,
No,2075,37954,0,2075,projecting xml documents 2003,"a marian , j simщon",vldb,,37954,"generating relations from xml documents lecture notes in computer science ,","s cohen , y kanza , y sagiv",,2003.0
No,2113,5755,0,2113,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,5755,"thinning operator for continuous query language over data streams l ma , w nutt",,,
