label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,2423,444,0,2423,efficient dynamic mining of constrained frequent sets acm trans . database syst . 2003,"laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung",,,444,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data",,,2000.0
No,970,689,0,970,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997.0,689,storing and querying ordered xml using a relational database system international conference on management of data,"igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang",,2002.0
No,526,1306,0,526,"the onion technique : indexing for linear optimization queries chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo sigmod conference 2000",,,,1306,fast evaluation techniques for complex similarity queries very large data bases,"klemens b &#246; hm , michael mlivoncic , hans-j &#246; rg schek , roger weber",,2001.0
No,1631,1719,0,1631,"optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim 1996",,vldb,,1719,optimization of dynamic query evaluation plans international conference on management of data,"richard l. cole , goetz graefe",,1994.0
No,18,1011,0,18,parametric query optimization vldb j. 1997,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",,,1011,design and analysis of parametric query optimization algorithms very large data bases,sumit ganguly,,1998.0
No,944,1147,0,944,efficient algorithms for minimizing tree pattern queries 2002,prakash ramanan,sigmod conference,,1147,efficient snapshot differential algorithms for data warehousing,"wilburt labio , hector garcia-molina",very large data bases,1996.0
No,2209,1945,0,2209,temporal aggregation in active database rules sigmod conference 1997,"iakovos motakis , carlo zaniolo",,,1945,tail recursion elimination in deductive databases acm transactions on database systems ( tods ),kenneth a. ross,,1996.0
No,1450,2250,0,1450,"acm multimedia '94 conference workshop on multimedia database management systems p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu 1995",,sigmod record,,2250,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
No,944,1785,0,944,efficient algorithms for minimizing tree pattern queries 2002,prakash ramanan,sigmod conference,,1785,cure : an efficient clustering algorithm for large databases international conference on management of data 1998,"sudipto guha , rajeev rastogi , kyuseok shim",,
No,427,1906,0,427,a graphical query language for mobile information systems ya-hui chang 2003,,sigmod record,,1906,integrating modelling systems for environmental management information systems 1997,"david j. abel , kerry taylor , dean kun",acm sigmod record,
No,2114,1229,0,2114,efficiently publishing relational data as xml documents 2000,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",vldb,,1229,"efficient filtering of xml documents with xpath expressions c.-y . chan , p. felber , m. garofalakis , r. rastogi 2002",,the vldb journal -- the international journal on very large data bases,
No,1788,1650,0,1788,"supporting top-k join queries in relational databases walid g. aref , ahmed k. elmagarmid , ihab f. ilyas vldb 2003",,,,1650,declarative updates of relational databases acm transactions on database systems ( tods ),weidong chen,,1995.0
No,690,87,0,690,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,87,cost estimation of user-defined methods in object-relational database systems 1999,"jihad boulos , kinji ono",acm sigmod record,
No,2369,1979,0,2369,"selectivity estimation in spatial databases viswanath poosala , sridhar ramaswamy , swarup acharya sigmod conference 1999",,,,1979,"improved histograms for selectivity estimation of range predicates viswanath poosala , peter j. haas , yannis e. ioannidis , eugene j. shekita international conference on management of data 1996",,,
No,590,1706,0,590,hypertext databases and data mining soumen chakrabarti 1999,,sigmod conference,,1706,text databases : a survey of text models and systems acm sigmod record,arjan loeffen,,1994.0
No,1160,526,0,1160,"reminiscences on influential papers z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens sigmod record",,,1998.0,526,influential papers,ken ross,acm sigmod record,2002.0
No,2497,1850,0,2497,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,1850,"object-relational database systems ( tutorial ) : principles , products and challenges","michael j. carey , nelson m. mattos , anil k. nori",international conference on management of data,1997.0
No,527,1785,0,527,walrus : a similarity retrieval algorithm for image databases,"rajeev rastogi , kyuseok shim , apostol natsev",sigmod conference,1999.0,1785,cure : an efficient clustering algorithm for large databases international conference on management of data 1998,"sudipto guha , rajeev rastogi , kyuseok shim",,
No,742,2250,0,742,the araneus web-base management system sigmod conference,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",,1998.0,2250,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
No,1969,2119,0,1969,multi-dimensional database allocation for parallel data warehouses vldb 2000,"holger märtens , erhard rahm , thomas stöhr",,,2119,lineage tracing for general data warehouse transformations the vldb journal -- the international journal on very large data bases,"y. cui , j. widom",,2003.0
No,957,1272,0,957,guest editorial 2001,"kyu-young whang , gunter schlageter , amr el abbadi",vldb j.,,1272,guest editorial malcolm p. atkinson the vldb journal -- the international journal on very large data bases 2000,,,
No,778,1749,0,778,"infering structure in semistructured data rajeev motwani , serge abiteboul , svetlozar nestorov sigmod record",,,1997.0,1749,"integrating dynamically-fetched external information into a dbms for semistructured data jason mchugh , jennifer widom 1997",,acm sigmod record,
No,1359,384,0,1359,sentinel : an object-oriented dbms with event-based rules 1997,sharma chakravarthy,sigmod conference,,384,lambda-db : an odmg-based object-oriented dbms international conference on management of data,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",,2000.0
No,708,489,0,708,from the guest editors - special section on data management issues in mobile computing 1995,"margaret h. dunham , abdelsalam helal",sigmod record,,489,"evolution and change in data management - issues and directions john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer acm sigmod record 2000",,,
No,661,1044,0,661,distance-based indexing for high-dimensional metric spaces sigmod conference,"z. meral özsoyoglu , tolga bozkaya",,1997.0,1044,the x-tree : an index structure for high-dimensional data,"stefan berchtold , daniel a. keim , hans-peter kriegel",very large data bases,1996.0
No,1646,577,0,1646,managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",,,577,"efficiently instantiating view-objects from remote relational databases byung suk lee , gio wiederhold",,the vldb journal -- the international journal on very large data bases,1994.0
No,972,378,0,972,applying update streams in a soft real-time database system 1995,"brad adelberg , hector garcia-molina , ben kao",sigmod conference,,378,improving timeliness in real-time secure database systems acm sigmod record 1996,"sang h. son , rasikan david , bhavani thuraisingham",,
No,1646,2240,0,1646,managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",,,2240,"relational data sharing in peer-based data management systems beng chin ooi , yanfeng shu , kian-lee tan acm sigmod record",,,2003.0
No,2062,1863,0,2062,"optimizing multiple dimensional queries simultaneously in multidimensional databases jeffrey xu yu , weifa liang , maria e. orlowska",,vldb j.,2000.0,1863,quasi-cubes : exploiting approximations in multidimensional databases 1997,"daniel barbar &#225; , mark sullivan",acm sigmod record,
No,1832,1947,0,1832,advances in databases and information systems ( adbis ) 2002,"albertas caplinskas , johann eder , olegas vasilecas",sigmod record,,1947,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996.0
No,1215,1821,0,1215,online association rule mining christian hidber sigmod conference,,,1999.0,1821,online aggregation 1997,"joseph m. hellerstein , peter j. haas , helen j. wang",international conference on management of data,
No,1468,104,0,1468,minimization of tree pattern queries,"sihem amer-yahia , divesh srivastava , laks v. s. lakshmanan , sungran cho",sigmod conference,2001.0,104,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",acm transactions on database systems ( tods ),1999.0
No,1139,914,0,1139,database research at columbia university,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",sigmod record,1998.0,914,"database research at ut arlington sharma chakravarthy , alp aslandogan , ramez elmasri , leonidas fegaras , junghwan oh 2003",,acm sigmod record,
No,2522,864,0,2522,an active functionality service for e-business applications sigmod record 2002,"mariano cilia , alejandro p. buchmann",,,864,"process automation as the foundation for e-business fabio casati , ming-chien shan very large data bases",,,2000.0
No,2005,10,0,2005,design and implementation of a genetic-based algorithm for data mining vldb,sunil choenni,,2000.0,10,"design and implementation of rmp : a virtual electronic market place susanne boll , wolfgang klas , bernard battaglin 1998",,acm sigmod record,
No,209,342,0,209,guest editorial vldb j. 2003,"vijay atluri , anupam joshi , yelena yesha",,,342,editorial,richard snodgrass,acm transactions on database systems ( tods ),2001.0
No,1367,2197,0,1367,efficiently supporting ad hoc queries in large datasets of time sequences sigmod conference 1997,"h. v. jagadish , christos faloutsos , flip korn",,,2197,"xxl - a library approach to supporting efficient implementations of advanced database queries jochen van den bercken , bj &#246; rn blohsfeld , jens-peter dittrich , j &#252; rgen kr &#228; mer , tobias sch &#228; fer , martin schneider , bernhard seeger 2001",,very large data bases,
No,306,2019,0,306,paradise : a database system for gis applications 1995,paradise team,sigmod conference,,2019,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
No,2369,66,0,2369,"selectivity estimation in spatial databases viswanath poosala , sridhar ramaswamy , swarup acharya sigmod conference 1999",,,,66,"on-line reorganization in object databases mohana k. lakhamraju , rajeev rastogi , s. seshadri , s. sudarshan international conference on management of data",,,2000.0
No,317,777,0,317,garbage collection in object-oriented databases using transactional cyclic reference counting vldb j.,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",,1998.0,777,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper",,very large data bases,1998.0
No,231,1805,0,231,"feedbackbypass : a new approach to interactive similarity query processing paolo ciaccia , florian waas , ilaria bartolini 2001",,vldb,,1805,"similarity query processing using disk arrays apostolos n. papadopoulos , yannis manolopoulos international conference on management of data 1998",,,
No,1061,2250,0,1061,"data management for pervasive computing mitch cherniack , stanley b. zdonik , michael j. franklin vldb",,,2001.0,2250,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
No,2219,149,0,2219,integration of heterogeneous databases without common domains using queries based on textual similarity william w. cohen,,sigmod conference,1998.0,149,providing database-like access to the web using queries based on textual similarity william w. cohen,,international conference on management of data,1998.0
No,2562,1031,0,2562,tracing the lineage of view data in a warehousing environment acm trans . database syst . 2000,"janet l. wiener , yingwei cui , jennifer widom",,,1031,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0
No,1108,1885,0,1108,"semantics for update rule programs and implementations in a relational database management system louiqa raschid , jorge lobo acm trans . database syst .",,,1996.0,1885,"unisql 's next-generation object-relational database management system albert d'andrea , phil janus",,acm sigmod record,1996.0
No,346,2086,0,346,xquec : pushing queries to compressed xml data vldb,"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra d'aguanno",,2003.0,2086,"xpress : a queriable compression for xml data jun-ki min , myung-jae park , chin-wan chung",,international conference on management of data,2003.0
No,674,1195,0,674,query processing in tertiary memory databases sunita sarawagi vldb,,,1995.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
No,1233,1063,0,1233,"efficient algorithms for processing xpath queries reinhard pichler , georg gottlob , christoph koch vldb",,,2002.0,1063,"cache conscious algorithms for relational query processing ambuj shatdal , chander kant , jeffrey f. naughton",,very large data bases,1994.0
No,392,949,0,392,materialized views and data warehouses nick roussopoulos sigmod record,,,1998.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,
No,481,34,0,481,wrapping web data into xml 2001,"david buttler , wei han , calton pu",sigmod record,,34,managing web data dan suciu 1999,,international conference on management of data,
No,2511,850,0,2511,"re-tree : an efficient index structure for regular expressions chee yong chan , minos n. garofalakis , rajeev rastogi vldb j. 2003",,,,850,"the a-tree : an index structure for high-dimensional spaces using relative approximation yasushi sakurai , masatoshi yoshikawa , shunsuke uemura , haruhiko kojima",,very large data bases,2000.0
No,1914,334,0,1914,reminiscences on influential papers sigmod record,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",,1999.0,334,reminiscences in influential papers 1998,richard snodgrass,acm sigmod record,
No,353,947,0,353,dec data distributor : for data replication and data warehousing daniel j. dietterich sigmod conference,,,1994.0,947,"incremental organization for data recording and warehousing h. v. jagadish , p. p. s. narayan , s. seshadri , s. sudarshan , rama kanneganti",,very large data bases,1997.0
No,288,1116,0,288,enhancing database correctness : a statistical approach,"wen-chi hou , zhongyang zhang",sigmod conference,1995.0,1116,database de-centralization - a practical approach 1995,"tor didriksen , c &#233; sar a. galindo-legaria , eirik dahle",very large data bases,
No,286,2078,0,286,continuous queries over data streams sigmod record,"jennifer widom , shivnath babu",,2001.0,2078,"approximate join processing over data streams abhinandan das , johannes gehrke , mirek riedewald",,international conference on management of data,2003.0
No,1344,141,0,1344,high-performance extensible indexing vldb 1999,marcel kornacker,,,141,xmas : an extensible main-memory storage system for high-performance applications,"jang ho park , yong sik kwon , ki hong kim , sang ho lee , byoung dae park , sang kyun cha",international conference on management of data,1998.0
No,863,1443,0,863,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0,1443,"discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,,
No,448,2210,0,448,"report on the first international workshop an efficient web-based information systems omar boucelma , zoé lacroix sigmod record",,,2003.0,2210,report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ) acm sigmod record 2003,"hans j. lenz , panos vassiliadis , manfred jeusfeld , martin staudt",,
No,327,2272,0,327,the role of integrity constraints in database interoperation vldb 1996,"peter m. g. apers , mark w. w. vermeer",,,2272,instance-based attribute identification in database integration,"cecil eng h. chua , roger h. l. chiang , ee-peng lim",the vldb journal -- the international journal on very large data bases,2003.0
No,69,2243,0,69,"a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995",,,,2243,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,
No,1274,1836,0,1274,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches vldb j.,"xiaoyang sean wang , changzhou wang",,2001.0,1836,distance-based indexing for high-dimensional metric spaces 1997,"tolga bozkaya , meral ozsoyoglu",international conference on management of data,
No,1729,110,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,110,"distance browsing in spatial databases g &#237; sli r. hjaltason , hanan samet acm transactions on database systems ( tods ) 1999",,,
No,1269,1102,0,1269,"database design for incomplete relations mark levene , george loizou acm trans . database syst .",,,1999.0,1102,obtaining complete answers from incomplete databases,alon y. levy,very large data bases,1996.0
No,2455,487,0,2455,on database theory and xml,dan suciu,sigmod record,2001.0,487,on views and xml 1999,serge abiteboul,acm sigmod record,
No,892,2243,0,892,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996","zhao-hui tang , fei sha , georges gardarin",vldb,,2243,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,
No,2081,1122,0,2081,"naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet",,vldb,1994.0,1122,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system georges gardarin , fei sha , zhao-hui tang very large data bases",,,1996.0
No,1729,331,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,331,"probabilistic temporal databases , i : algebra alex dekhtyar , robert ross , v. s. subrahmanian acm transactions on database systems ( tods ) 2001",,,
No,1519,611,0,1519,a data warehousing architecture for enabling service provisioning process 2001,yannis kotidis,vldb,,611,a conceptual architecture for semantic web enabled web services,"christoph bussler , dieter fensel , alexander maedche",acm sigmod record,2002.0
No,131,334,0,131,"reminiscences an influential papers jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",,sigmod record,2003.0,334,reminiscences in influential papers 1998,richard snodgrass,acm sigmod record,
No,146,1042,0,146,"scalable parallel data mining for association rules eui-hong han , vipin kumar , george karypis",,sigmod conference,1997.0,1042,a new sql-like operator for mining association rules very large data bases,"rosa meo , giuseppe psaila , stefano ceri",,1996.0
No,199,1369,0,199,silkroute : a framework for publishing relational data in xml acm trans . database syst .,"dan suciu , yana kadiyska , wang chiew tan , mary f. fernandez , atsuyuki morishima",,2002.0,1369,xperanto : middleware for publishing object-relational data as xml documents very large data bases 2000,"michael j. carey , jerry kiernan , jayavel shanmugasundaram , eugene j. shekita , subbu n. subramanian",,
No,847,1074,0,847,efficient similarity search for market basket data vldb j.,"alexandros nanopoulos , yannis manolopoulos",,2002.0,1074,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,
No,987,1051,0,987,open object database management systems josé a. blakeley,,sigmod conference,1994.0,1051,dwms : data warehouse management system narendra mohan very large data bases 1996,,,
No,1605,1650,0,1605,tabular placement of relational data on mems-based storage devices 2003,"divyakant agrawal , amr el abbadi , hailing yu",vldb,,1650,declarative updates of relational databases acm transactions on database systems ( tods ),weidong chen,,1995.0
No,1475,1846,0,1475,"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",,vldb,,1846,"infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data",,,1997.0
No,11,1445,0,11,"aurora : a data stream management system nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",,sigmod conference,2003.0,1445,bigsur : a system for the management of earth science data very large data bases 1995,"paul brown , michael stonebraker",,
No,984,1448,0,984,"an almost-serial protocol for transaction execution in main-memory database systems stephen blott , henry f. korth 2002",,vldb,,1448,"a non-uniform data fragmentation strategy for parallel main-menory database systems n. bassiliades , ioannis p. vlahavas very large data bases 1995",,,
No,2384,761,0,2384,data stream query processing : a tutorial vldb,"divesh srivastava , nick koudas",,2003.0,761,"querying and mining data streams : you only get one look a tutorial minos garofalakis , johannes gehrke , rajeev rastogi 2002",,international conference on management of data,
No,976,1144,0,976,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,,1144,"query processing techniques for multiversion access methods jochen van den bercken , bernhard seeger 1996",,very large data bases,
No,1747,2109,0,1747,minicon : a scalable algorithm for answering queries using views vldb j.,"rachel pottinger , alon y. halevy",,2001.0,2109,answering queries using views : a survey,alon y. halevy,the vldb journal -- the international journal on very large data bases,2001.0
No,964,1100,0,964,"generic database cost models for hierarchical memory systems peter a. boncz , martin l. kersten , stefan manegold vldb 2002",,,,1100,"dynamic load balancing in hierarchical parallel database systems luc bouganim , daniela florescu , patrick valduriez very large data bases",,,1996.0
No,2232,384,0,2232,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,,384,lambda-db : an odmg-based object-oriented dbms international conference on management of data,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",,2000.0
No,2602,1490,0,2602,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0,1490,parallel database systems 101 1995,jim gray,international conference on management of data,
No,1261,235,0,1261,visionary : a next generation visualization system for databases michael stonebraker,,sigmod conference,2003.0,235,bess : storage support for interactive visualization systems international conference on management of data,"a. biliris , t. a. funkhouser , w. o'connell , e. panagos",,1996.0
No,433,2152,0,433,research activities in database management and information retrieval at the university of illinois at chicago,"a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , clement t. yu , bing liu , ouri wolfson",sigmod record,2002.0,2152,research in database engineering at the university of namur acm sigmod record 2003,jean-luc hainaut,,
No,545,1671,0,545,"data placement in shared-nothing parallel database systems manish mehta , david j. dewitt vldb j. 1997",,,,1671,"the medusa project : autonomous data management in a shared-nothing parallel database machine g. m. bryan , w. e. moore , b. j. curry , k. w. lodge , j. geyer 1994",,international conference on management of data,
No,97,1934,0,97,improving index performance through prefetching,"shimin chen , todd c. mowry , phillip b. gibbons",sigmod conference,2001.0,1934,improved query performance with variant indexes international conference on management of data 1997,"patrick o'neil , dallan quass",,
No,2302,1035,0,2302,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",,,,1035,"optimizing queries with universal quantification in object-oriented and object-relational databases jens clau &#223; en , alfons kemper , guido moerkotte , klaus peithner",,very large data bases,1997.0
No,818,2207,0,818,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,2207,fast algorithms for mining association rules in large databases very large data bases,"rakesh agrawal , ramakrishnan srikant",,1994.0
No,925,1947,0,925,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996.0,1947,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996.0
No,1428,535,0,1428,sampling large databases for association rules 1996,hannu toivonen,vldb,,535,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani acm transactions on database systems ( tods )",,,2002.0
No,1242,1801,0,1242,orthogonal optimization of subqueries and aggregation sigmod conference,"milind joshi , césar a. galindo-legaria",,2001.0,1801,simultaneous optimization and evaluation of multiple dimensional queries international conference on management of data,"yihong zhao , prasad m. deshpande , jeffrey f. naughton , amit shukla",,1998.0
No,1471,1976,0,1471,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0,1976,structures for manipulating proposed updates in object-oriented databases,"michael doherty , richard hull , mohammed rupawalla",international conference on management of data,1996.0
Yes,563,370,1,563,optimizing object queries using an effective calculus 2000,"leonidas fegaras , david maier",acm trans . database syst .,,370,"optimizing object queries using an effective calculus leonidas fegaras , david maier acm transactions on database systems ( tods )",,,2000.0
No,1979,1577,0,1979,"a multi-paradigm querying approach for a generic multimedia database management system ji-rong wen , qing li , wei-ying ma , hongjiang zhang",,sigmod record,2003.0,1577,"acm multimedia '94 conference workshop on multimedia database management systems bruce berra , kingsley nwosu , bhavani thuraisingham 1995",,acm sigmod record,
No,2008,1560,0,2008,"description logics for semantic query optimization in object-oriented database systems claudio sartori , sonia bergamaschi , domenico beneventano",,acm trans . database syst .,2003.0,1560,"an aspect of query optimization in multidatabase systems chiang lee , chia-jung chen , hongjun lu acm sigmod record 1995",,,
No,2116,304,0,2116,"performing jobs without decompression in a compressed database system n. winterbottom , s. j. o'connell sigmod record 2003",,,,304,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2001.0
